x1	y1	x2	y2	celltype
594	19	675	135	1
756	485	847	560	1
772	474	829	521	2
615	299	656	318	3
684	272	715	292	3
704	270	742	285	3
679	177	720	224	3
449	427	494	480	3
401	375	464	417	3
187	331	239	352	3
39	189	78	214	3
224	482	267	528	3
213	467	270	508	3
143	513	199	563	3
166	506	201	540	3
300	559	341	592	3
461	584	491	614	3
413	20	446	66	2
494	1	543	32	1
388	71	411	100	2
350	36	382	64	2
324	59	351	87	2
280	43	304	70	2
212	48	248	78	2
227	11	281	21	3
236	0	274	35	3
217	0	244	6	2
167	0	191	7	2
91	7	114	28	2
56	0	80	19	2
2	19	36	55	2
-1	43	21	77	2
-2	77	27	107	2
24	55	74	100	2
3	102	37	138	2
31	104	58	147	2
65	115	103	147	2
110	71	151	117	2
151	154	182	183	2
98	200	128	229	2
177	141	214	171	2
219	101	262	137	2
283	119	327	154	2
363	146	402	184	2
398	182	446	224	2
410	108	443	137	2
280	201	309	229	2
192	251	217	285	2
162	250	197	278	2
163	278	192	307	2
200	275	231	303	2
53	339	82	370	2
33	280	80	316	2
117	280	136	295	2
1	349	43	378	2
0	310	15	328	2
0	375	28	401	2
284	284	330	326	2
341	302	381	345	2
357	263	389	292	2
381	245	418	280	2
395	230	430	267	2
416	230	436	251	2
426	225	451	250	2
447	237	469	271	2
404	274	431	307	2
290	365	319	389	2
531	101	556	129	2
564	69	598	97	2
561	48	598	69	2
601	0	642	23	2
654	1	697	33	2
517	70	553	100	2
538	145	564	175	3
553	144	584	166	2
639	168	683	199	2
602	179	641	210	2
584	188	619	225	2
602	204	632	240	2
617	232	644	254	2
607	241	641	264	2
559	212	598	251	2
551	221	580	240	2
538	207	565	231	2
668	149	712	186	2
707	135	753	176	2
679	99	736	144	2
667	85	701	118	2
721	108	756	148	2
755	121	788	156	2
771	101	804	137	2
796	102	829	138	2
821	99	851	135	2
841	81	870	108	2
821	23	871	54	2
851	30	874	49	2
861	95	887	133	2
819	0	840	63	3
866	0	921	20	2
925	22	966	68	3
910	86	942	109	2
905	140	943	181	2
922	107	956	147	3
839	189	875	218	2
905	181	936	214	2
870	213	898	234	2
847	215	893	248	2
835	244	883	278	2
513	238	548	262	2
498	271	533	306	2
545	298	581	325	2
550	313	580	339	2
553	332	587	363	2
506	328	550	365	2
477	351	517	384	2
468	382	500	403	3
421	407	452	439	2
493	414	522	441	2
379	454	414	482	2
446	476	472	503	2
338	505	388	542	3
370	531	398	561	2
337	563	370	602	2
275	470	299	494	2
270	539	297	568	2
261	425	289	452	2
255	398	286	419	2
379	359	409	381	2
227	315	257	332	2
162	417	200	439	2
170	452	203	481	2
116	434	145	461	2
90	445	132	473	2
69	492	90	515	2
-1	520	24	554	2
13	516	43	554	2
67	557	100	592	2
74	580	110	614	2
115	557	136	582	2
139	590	169	612	2
435	533	464	556	2
456	520	489	543	2
490	473	521	507	2
513	577	549	612	2
562	457	588	478	2
523	427	569	465	2
531	491	562	519	2
600	458	622	481	2
618	439	643	471	2
607	445	641	488	2
649	459	678	484	2
701	435	734	479	2
737	456	763	478	2
835	427	861	465	2
832	456	865	489	2
833	294	872	331	3
912	295	949	329	2
893	321	913	351	2
