x1	y1	x2	y2
268	120	302	152
0	12	21	35
18	31	55	65
140	0	182	18
195	1	228	22
237	12	264	44
198	32	225	61
218	24	247	51
174	47	204	82
137	55	161	94
100	62	127	97
77	100	107	127
34	122	72	152
5	141	42	171
205	101	244	140
208	60	258	102
281	41	320	75
301	54	328	88
344	71	370	98
394	37	427	64
400	0	448	37
380	74	405	101
461	0	485	21
524	20	552	50
507	0	540	14
491	0	535	35
598	0	624	27
604	14	631	50
642	28	671	51
222	167	254	200
210	192	250	227
274	187	305	214
107	210	131	234
50	204	75	228
0	208	25	248
28	230	70	264
10	258	77	288
11	257	77	290
62	230	87	251
82	235	108	262
97	225	124	247
154	242	181	271
85	298	115	325
112	300	141	325
134	312	158	335
227	288	251	315
188	327	220	355
191	328	220	355
95	342	120	371
60	370	85	400
304	281	328	305
124	387	154	417
108	400	138	428
72	428	130	464
1	477	35	521
112	454	144	490
148	430	191	475
220	440	251	470
255	352	288	380
267	342	297	370
287	370	318	404
305	400	332	427
242	384	268	424
265	392	287	421
378	418	400	442
421	401	455	431
308	431	337	465
274	435	310	471
418	277	454	304
411	288	444	317
391	191	431	221
395	170	424	195
427	151	458	187
500	201	531	232
541	131	571	157
548	92	592	142
608	135	641	172
608	202	638	230
460	234	500	265
472	262	501	292
501	262	527	290
514	282	552	310
548	257	582	282
575	271	608	301
582	242	617	267
604	240	637	262
657	208	695	237
658	161	685	188
711	210	741	237
690	118	714	144
691	68	731	117
727	130	747	158
750	137	784	167
771	195	802	222
617	271	642	297
211	475	242	507
78	535	107	565
167	558	197	591
147	592	178	621
2	625	34	675
31	607	62	638
54	590	112	635
74	697	105	732
11	701	45	731
5	741	48	777
178	720	208	748
295	464	315	491
274	471	304	502
302	494	322	510
317	498	351	544
351	510	372	537
371	524	400	552
372	545	407	580
324	568	352	590
268	647	301	680
308	614	337	647
371	591	421	634
371	634	395	661
280	731	308	761
340	681	365	714
397	664	427	702
452	687	485	722
351	714	384	744
388	722	424	760
465	750	491	785
311	754	335	782
357	765	384	795
78	750	107	782
82	774	120	801
107	785	138	824
102	820	135	851
12	814	54	850
91	851	138	900
21	861	51	892
41	892	81	931
258	821	292	870
372	854	404	888
20	971	62	1007
40	998	67	1020
90	991	128	1022
51	1031	84	1060
0	1098	31	1131
11	1137	48	1181
37	1151	61	1178
1	1188	38	1198
40	1178	70	1200
72	1174	130	1200
101	1168	128	1187
104	1110	128	1144
155	1141	191	1174
97	1077	134	1112
491	331	525	364
558	308	604	341
492	412	522	442
427	555	462	602
451	598	474	627
471	602	502	634
497	634	525	660
190	888	215	914
194	905	222	932
205	942	228	968
310	838	332	864
330	861	354	882
300	852	325	882
247	897	272	927
240	920	265	941
238	917	268	947
285	901	324	931
302	914	335	958
322	951	355	985
364	911	412	951
370	952	401	981
344	980	388	1022
301	1050	337	1080
272	1078	300	1111
244	1100	280	1134
258	1161	304	1197
307	1091	350	1134
342	1077	382	1111
365	1048	395	1078
451	837	491	884
481	867	515	900
504	841	555	900
565	937	595	972
492	1001	522	1028
521	1010	548	1038
517	1030	552	1065
510	1060	557	1095
460	1088	485	1112
574	971	601	1005
577	1004	604	1034
601	971	632	998
678	950	711	981
747	927	774	950
458	1151	487	1175
421	1168	451	1197
447	1175	470	1198
504	1157	530	1182
535	1158	564	1185
520	1121	547	1158
535	1092	567	1127
548	1071	597	1112
575	1064	602	1094
621	1024	650	1044
620	1040	671	1074
612	1008	655	1048
614	1107	644	1138
575	1148	628	1184
612	1154	645	1185
640	1184	682	1201
665	1171	691	1195
714	1054	745	1084
768	1034	794	1060
798	1050	821	1075
704	1147	755	1188
735	1174	762	1197
768	1142	791	1168
742	1124	770	1145
754	1111	781	1137
788	1114	822	1152
848	1050	872	1075
791	857	820	888
814	867	855	902
848	914	900	957
918	974	950	1008
910	1040	937	1070
950	1021	977	1050
965	1037	1004	1065
902	1115	932	1141
934	1091	964	1120
990	1081	1017	1104
937	1148	962	1174
920	1191	941	1198
531	758	570	791
610	711	634	744
627	717	670	775
604	657	630	690
611	622	647	655
637	664	667	692
610	835	635	865
634	830	667	864
664	801	695	834
662	810	710	857
687	777	727	818
708	792	755	817
707	802	747	847
745	787	774	811
758	780	790	798
790	761	827	794
800	755	824	777
712	725	744	752
535	521	561	544
560	525	590	554
542	557	575	588
572	545	600	584
598	532	632	565
641	510	690	542
688	524	715	552
680	574	705	602
691	601	730	628
591	322	641	364
642	325	677	375
591	472	628	498
610	444	661	484
638	474	670	507
681	411	702	441
695	402	721	425
698	422	730	451
724	397	762	425
748	375	782	405
781	354	811	384
750	320	777	345
795	544	824	577
821	602	851	631
837	581	884	615
828	484	858	524
871	522	898	548
890	542	924	584
890	437	918	470
768	645	797	672
947	482	987	512
274	785	307	815
921	595	955	627
920	585	978	628
774	677	817	712
774	705	815	737
771	705	815	738
825	702	862	741
860	732	890	762
891	735	924	764
931	722	967	754
952	744	985	778
895	780	922	807
987	737	1012	761
1022	732	1052	760
955	792	982	824
912	820	947	871
905	842	941	877
1055	677	1082	704
980	891	1007	917
1000	917	1037	947
1055	805	1080	835
1060	835	1091	862
1028	894	1067	941
1051	894	1085	921
1042	971	1078	997
1042	1002	1067	1025
1047	1028	1092	1058
1084	1031	1108	1062
1057	1141	1085	1171
1051	1131	1100	1168
1120	1127	1164	1157
1165	1144	1195	1178
1131	1172	1190	1197
1182	1127	1221	1157
1148	1060	1175	1082
1115	995	1152	1024
1182	1061	1211	1091
1218	1035	1261	1067
1241	1081	1274	1112
1320	1024	1347	1055
1220	990	1257	1022
1245	1011	1278	1031
1252	985	1275	1014
1267	994	1298	1022
1311	1065	1358	1102
1312	1087	1340	1114
1291	1100	1320	1122
1304	1127	1327	1152
1304	1130	1331	1155
1370	1120	1404	1155
1370	1078	1401	1107
1404	1075	1430	1098
1401	1037	1427	1062
1427	1045	1454	1075
1445	1078	1477	1111
1485	995	1524	1028
1408	1161	1458	1192
1548	1144	1571	1168
1581	1127	1598	1158
1507	1191	1548	1200
1511	928	1555	965
1582	1038	1598	1067
1570	1004	1598	1032
1557	972	1585	1008
1567	938	1597	987
1465	880	1500	911
1247	931	1285	965
1110	925	1140	958
1124	941	1168	974
1174	895	1231	951
1127	850	1150	880
1161	851	1194	884
1187	815	1215	847
1122	844	1204	887
1208	804	1241	837
1108	791	1134	814
1151	752	1184	781
1280	810	1310	837
1317	907	1362	950
1334	875	1358	898
1364	871	1392	900
1380	895	1414	927
1490	798	1548	835
1417	805	1445	837
1325	795	1355	822
1371	818	1410	848
1341	827	1377	862
1502	681	1530	705
1344	771	1364	797
1562	714	1595	748
1565	734	1600	768
1502	708	1547	752
1505	730	1551	775
1375	741	1412	781
1250	770	1284	794
1222	742	1260	775
1278	730	1305	762
1251	654	1292	690
1282	670	1308	701
1327	658	1361	692
1350	692	1380	724
1381	661	1407	685
1422	681	1474	717
1390	705	1421	734
1414	718	1442	744
1377	691	1418	722
1378	595	1414	631
1421	630	1451	665
1442	584	1472	611
1467	490	1492	518
1472	517	1507	548
1494	501	1514	527
1504	507	1534	538
1512	530	1541	552
1541	481	1564	502
1554	458	1588	492
1478	551	1517	575
1538	554	1571	590
