x1	y1	x2	y2	celltype
80	51	80	51	1
78	46	163	166	1
178	93	348	233	1
400	138	508	292	1
502	137	612	292	1
395	325	478	411	1
721	290	815	411	1
684	26	781	147	1
791	1	883	106	1
416	482	511	579	1
727	520	853	640	1
928	572	1031	683	1
961	248	1057	415	1
1050	291	1223	450	1
981	74	1139	198	1
1222	341	1340	472	1
1355	265	1459	434	1
253	588	433	721	1
629	608	743	730	1
739	766	905	904	1
320	803	465	907	1
533	559	667	656	1
-4	449	107	594	1
-1	327	43	478	1
1126	643	1268	775	1
1359	612	1464	740	1
476	858	585	976	1
396	870	529	1024	1
400	978	619	1097	1
933	982	1042	1122	1
1100	963	1294	1087	1
905	832	983	955	1
1431	773	1537	923	1
1547	306	1598	408	1
1017	2	1151	59	1
1205	1	1323	162	1
1244	-2	1379	87	1
1505	8	1534	33	2
1461	11	1494	42	2
1459	34	1490	62	2
1419	21	1450	52	2
1528	55	1552	76	2
1557	62	1586	88	2
1543	98	1578	125	2
1522	127	1557	156	2
1442	146	1475	178	2
1563	217	1601	259	2
1453	296	1481	330	2
1504	312	1540	338	2
1507	395	1534	424	2
1478	405	1507	432	2
1466	423	1490	448	2
1477	458	1516	494	2
1462	483	1489	504	2
1399	443	1424	468	2
1366	411	1420	454	2
1383	360	1413	382	2
1424	312	1452	345	2
1354	312	1373	340	2
1291	307	1324	337	2
1268	293	1293	317	2
1267	327	1286	347	2
1285	348	1318	372	2
1235	472	1259	501	2
1252	377	1324	468	1
1376	534	1422	575	3
1544	353	1587	394	3
1566	371	1598	405	3
1263	623	1293	654	3
848	413	878	451	3
781	511	822	556	3
732	606	772	644	3
907	285	965	351	3
944	179	971	255	3
972	185	1000	236	3
900	67	1012	125	3
1024	738	1136	819	3
611	759	672	843	3
627	828	668	889	3
194	604	214	645	3
231	438	251	478	3
532	353	583	398	3
853	834	898	899	3
744	967	774	1014	3
1315	911	1354	969	3
1338	973	1384	1021	3
1325	829	1361	888	3
207	925	242	950	3
53	945	117	1042	3
90	894	144	953	3
221	258	246	317	3
193	8	226	65	3
32	1	60	25	2
68	-1	95	22	2
109	3	131	27	2
144	18	169	59	2
174	13	192	44	2
37	56	76	97	2
146	77	175	104	2
239	43	277	77	2
189	183	228	223	2
201	152	234	188	2
229	128	263	166	2
231	215	273	249	2
40	208	71	237	2
104	250	139	284	2
37	279	69	302	2
86	310	106	339	2
88	289	117	313	2
106	315	140	343	2
52	335	80	362	2
82	337	109	362	2
284	244	309	268	2
318	216	348	240	2
329	184	364	210	2
184	307	219	332	2
198	377	243	411	2
174	394	210	423	2
146	433	165	459	2
105	455	125	485	2
48	448	75	470	2
95	548	124	582	2
59	546	91	566	2
20	582	58	616	2
23	605	50	630	2
67	568	95	594	2
95	594	121	617	2
173	447	198	475	2
143	464	167	499	2
238	527	214	473	3
233	486	252	516	2
206	575	237	610	2
93	665	119	694	2
155	660	183	684	2
291	537	317	562	2
311	519	331	540	2
330	543	361	570	2
276	576	309	601	2
236	589	268	622	2
398	629	433	655	2
189	641	240	691	3
415	467	444	502	2
425	489	473	534	3
458	431	486	458	2
431	442	477	478	2
475	450	506	474	2
586	442	627	467	2
620	421	663	461	2
623	350	653	383	2
644	334	677	364	2
676	339	710	376	2
699	341	739	378	2
418	113	458	150	2
370	42	393	69	2
390	91	410	114	2
400	139	434	169	2
489	192	518	222	2
388	268	419	293	2
349	276	370	297	2
298	265	336	318	3
518	148	552	179	2
591	116	618	146	2
623	142	645	166	2
624	172	658	204	2
660	130	689	155	2
452	13	518	61	2
477	100	505	116	2
446	68	477	95	2
737	28	770	59	2
676	20	715	54	2
665	56	699	81	2
653	36	682	60	2
813	0	845	24	2
854	34	893	63	2
782	188	809	215	2
708	241	734	266	2
741	254	769	286	2
689	259	741	297	3
832	179	868	204	2
870	182	894	200	2
831	197	859	221	2
856	212	897	234	2
823	271	859	303	2
892	379	932	427	3
768	413	804	451	2
797	447	827	480	2
849	417	879	446	2
911	445	941	466	2
887	458	920	480	2
1026	460	1055	492	2
1004	265	1035	296	2
1035	253	1073	291	2
962	381	988	402	2
930	381	965	418	2
988	151	1021	190	2
988	57	1017	83	2
938	16	981	59	2
986	11	1014	36	2
1032	18	1055	42	2
1116	2	1152	22	2
1145	1	1178	20	2
1091	59	1121	81	2
1204	32	1228	61	2
1224	83	1255	113	2
1211	121	1240	144	2
1185	139	1213	166	2
1301	72	1328	97	2
1326	13	1349	45	2
1345	95	1376	123	2
1313	122	1341	149	2
1257	138	1287	168	2
1228	164	1258	193	2
1194	185	1239	205	2
1266	250	1298	274	2
1176	287	1211	316	2
1205	277	1247	328	2
1212	321	1237	338	2
1150	366	1189	407	2
1186	481	1210	504	2
1239	562	1269	594	2
1303	603	1335	638	2
958	552	985	573	2
984	565	1014	599	2
1022	585	1055	613	2
1012	606	1040	635	2
838	540	863	568	2
716	568	744	595	2
609	500	640	526	2
561	516	595	546	2
600	530	616	552	2
617	540	654	563	2
544	535	592	569	2
532	583	566	611	2
635	643	668	675	2
628	679	657	706	2
867	657	896	692	2
847	357	887	378	2
-7	654	-1	654	3
35	700	-3	654	3
1292	546	1334	583	2
1439	678	1484	711	2
1402	677	1435	702	2
1375	696	1418	758	2
1220	664	1243	691	2
1250	676	1290	699	2
1244	645	1276	672	2
1235	673	1294	723	1
751	675	789	716	2
987	659	1018	679	2
964	603	1009	644	2
1024	674	1049	701	2
1032	726	1061	758	2
