x1	y1	x2	y2
211	4	252	37
252	153	271	176
268	160	286	175
289	172	300	187
198	145	229	176
0	82	8	98
319	103	348	131
541	65	574	103
559	182	588	212
651	204	687	235
303	292	330	317
187	297	221	341
150	287	179	315
123	271	147	295
124	295	159	319
98	316	119	338
39	336	72	370
8	389	39	414
172	373	204	402
298	343	329	374
378	409	411	448
379	351	403	378
453	251	489	273
566	259	596	290
744	255	786	282
791	236	836	269
641	123	677	153
671	133	709	160
659	102	678	116
709	105	734	119
729	91	766	110
832	32	871	67
854	54	884	98
842	19	878	38
703	325	737	349
711	372	741	395
655	446	696	476
575	481	618	515
508	463	542	498
16	438	38	457
0	356	10	375
1	365	12	396
45	505	65	524
153	524	176	549
224	458	248	495
185	531	205	549
211	538	229	558
300	501	321	527
355	176	390	211
321	189	342	208
376	130	409	151
389	111	414	127
331	9	381	34
687	0	716	10
148	421	173	448
26	644	63	678
62	742	103	788
188	663	220	691
168	631	204	673
302	653	348	680
234	693	270	720
387	554	419	581
421	595	448	626
427	635	451	662
492	588	534	615
448	634	477	662
487	753	514	775
421	795	443	826
436	796	456	822
391	805	414	833
355	793	401	820
325	816	360	845
238	783	273	807
199	815	230	838
149	758	189	773
97	790	123	814
264	869	307	912
319	856	348	886
264	959	302	998
293	978	313	1006
102	1009	135	1042
47	947	75	974
77	935	100	963
106	945	134	970
87	963	110	991
216	1064	257	1098
152	1074	186	1116
627	956	665	997
794	540	821	567
746	657	785	687
724	673	760	713
708	716	748	755
682	758	702	778
694	741	747	773
770	747	794	772
607	842	635	871
633	906	667	936
454	925	477	950
492	935	516	961
521	925	547	955
765	926	800	949
796	931	838	966
846	933	872	958
747	880	789	913
820	771	855	813
851	784	876	814
852	762	891	818
833	723	873	753
820	742	842	762
793	1022	828	1057
339	673	368	695
335	688	366	715
324	1027	346	1050
342	993	367	1011
376	1018	406	1044
26	1138	74	1169
0	1156	11	1179
183	1122	213	1145
178	1140	208	1162
123	1150	157	1179
245	1185	277	1198
276	1190	300	1197
287	1185	322	1200
416	1121	441	1148
324	1120	358	1140
487	1188	521	1199
540	1110	567	1137
587	1019	630	1044
596	1071	632	1094
653	1014	694	1040
680	1111	728	1138
716	1141	751	1171
724	1163	755	1191
842	1159	878	1187
900	1145	931	1170
933	706	971	737
971	1016	1013	1049
923	1042	956	1074
919	1069	952	1094
953	970	973	992
970	994	992	1017
995	985	1022	1009
1093	1065	1114	1092
1080	905	1111	930
1190	978	1217	1005
1319	1070	1345	1096
1336	1093	1356	1116
1366	1087	1390	1108
1449	1038	1470	1062
1552	1170	1586	1193
1162	1192	1187	1200
961	1075	995	1100
1025	802	1064	849
1058	830	1102	864
1125	815	1168	862
1342	750	1370	775
1552	878	1575	897
1578	933	1599	951
1488	909	1515	933
1401	987	1425	1007
1233	946	1259	966
1247	1031	1271	1058
1242	1067	1277	1094
1304	1158	1334	1184
1323	727	1357	759
900	819	930	846
1510	1079	1546	1116
1592	784	1599	804
1587	758	1600	784
890	643	921	665
935	634	967	663
956	650	985	675
978	609	1000	633
1044	631	1078	659
925	511	964	541
964	559	995	587
973	567	1001	605
932	569	973	607
878	578	904	604
890	591	912	624
903	607	928	638
954	536	977	563
920	392	957	423
849	505	880	537
934	469	977	516
1116	367	1152	397
1200	363	1233	396
1198	408	1225	443
1266	496	1298	530
1300	527	1325	544
1348	577	1375	605
1392	578	1421	611
1559	527	1597	561
1499	385	1524	406
1525	390	1557	413
1464	463	1498	487
1343	350	1380	386
871	248	893	274
830	193	870	227
876	331	904	356
895	259	924	291
909	262	941	291
925	224	946	258
1065	513	1093	542
1095	557	1122	583
1052	606	1093	628
1240	571	1280	590
944	97	968	134
891	170	923	189
1081	96	1108	117
1053	17	1087	49
1182	201	1209	228
1264	188	1301	217
1286	239	1316	263
1506	291	1535	316
1554	258	1583	279
1581	285	1600	305
1577	302	1601	333
1396	125	1439	159
1431	194	1471	234
1347	80	1373	102
1267	117	1299	141
1282	68	1306	91
1253	54	1294	88
1233	4	1262	33
1135	85	1160	114
1356	2	1382	24
1381	0	1406	19
1406	14	1443	38
28	920	66	953
1462	665	1500	696
1480	589	1517	630
1327	534	1364	561
1216	675	1245	704
1058	754	1090	781
1433	162	1484	204
1547	0	1582	13
