x1	y1	x2	y2	celltype
787	470	217	534	1
217	512	308	690	1
268	120	302	152	2
497	348	590	465	1
200	355	267	461	1
114	698	191	768	1
292	691	388	787	1
561	768	635	830	1
794	494	897	572	1
675	287	735	398	1
522	162	580	234	1
1001	225	1067	308	1
1172	447	1285	572	1
1481	135	1598	267	1
1524	231	1595	324	1
1292	10	1391	102	1
1042	0	1178	67	1
837	624	910	674	1
832	554	897	637	1
252	987	320	1062	1
508	961	587	1037	1
757	1074	837	1140	1
561	687	661	744	1
425	511	510	581	1
522	860	575	911	1
1321	618	1421	674	1
1115	224	1212	287	1
924	274	1010	352	1
917	337	1014	401	1
788	321	874	410	1
1458	580	1527	667	1
1187	98	1227	162	3
1181	147	1224	212	3
0	618	40	705	1
0	12	21	35	2
18	31	55	65	2
140	0	182	18	2
195	1	228	22	2
237	12	264	44	2
198	32	225	61	2
218	24	247	51	2
174	47	204	82	2
137	55	161	94	2
100	62	127	97	2
77	100	107	127	2
34	122	72	152	2
5	141	42	171	2
205	101	244	140	2
208	60	258	102	2
281	41	320	75	2
301	54	328	88	2
344	71	370	98	2
394	37	427	64	2
400	0	448	37	2
380	74	405	101	2
461	0	485	21	2
524	20	552	50	2
507	0	540	14	2
491	0	535	35	2
598	0	624	27	2
604	14	631	50	2
642	28	671	51	2
222	167	254	200	2
210	192	250	227	2
274	187	305	214	2
107	210	131	234	2
50	204	75	228	2
0	208	25	248	2
28	230	70	264	2
10	258	77	288	2
11	257	77	290	2
62	230	87	251	2
82	235	108	262	2
97	225	124	247	2
154	242	181	271	2
85	298	115	325	2
112	300	141	325	2
134	312	158	335	2
227	288	251	315	2
188	327	220	355	2
191	328	220	355	2
95	342	120	371	2
60	370	85	400	2
304	281	328	305	2
124	387	154	417	2
108	400	138	428	2
72	428	130	464	2
1	477	35	521	2
112	454	144	490	2
148	430	191	475	2
220	440	251	470	2
255	352	288	380	2
267	342	297	370	2
287	370	318	404	2
305	400	332	427	2
242	384	268	424	2
265	392	287	421	2
378	418	400	442	2
421	401	455	431	2
308	431	337	465	2
274	435	310	471	2
418	277	454	304	2
411	288	444	317	2
391	191	431	221	2
395	170	424	195	2
427	151	458	187	2
500	201	531	232	2
541	131	571	157	2
548	92	592	142	2
608	135	641	172	2
608	202	638	230	2
460	234	500	265	2
472	262	501	292	2
501	262	527	290	2
514	282	552	310	2
548	257	582	282	2
575	271	608	301	2
582	242	617	267	2
604	240	637	262	2
657	208	695	237	2
658	161	685	188	2
711	210	741	237	2
690	118	714	144	2
691	68	731	117	2
727	130	747	158	2
750	137	784	167	2
771	195	802	222	2
617	271	642	297	2
211	475	242	507	2
78	535	107	565	2
167	558	197	591	2
147	592	178	621	2
2	625	34	675	2
31	607	62	638	2
54	590	112	635	2
74	697	105	732	2
11	701	45	731	2
5	741	48	777	2
178	720	208	748	2
295	464	315	491	2
274	471	304	502	2
302	494	322	510	2
317	498	351	544	2
351	510	372	537	2
371	524	400	552	2
372	545	407	580	2
324	568	352	590	2
314	507	394	580	1
268	647	301	680	2
308	614	337	647	2
371	591	421	634	2
371	634	395	661	2
280	731	308	761	2
340	681	365	714	2
397	664	427	702	2
452	687	485	722	2
351	714	384	744	2
388	722	424	760	2
465	750	491	785	2
311	754	335	782	2
357	765	384	795	2
78	750	107	782	2
82	774	120	801	2
107	785	138	824	2
102	820	135	851	2
12	814	54	850	2
91	851	138	900	2
21	861	51	892	2
41	892	81	931	2
258	821	292	870	2
372	854	404	888	2
20	971	62	1007	2
40	998	67	1020	2
90	991	128	1022	2
51	1031	84	1060	2
0	1098	31	1131	2
11	1137	48	1181	2
37	1151	61	1178	2
1	1188	38	1198	2
40	1178	70	1200	2
72	1174	130	1200	2
101	1168	128	1187	2
104	1110	128	1144	2
155	1141	191	1174	2
97	1077	134	1112	2
104	1100	205	1175	1
820	981	904	1058	1
1022	798	1097	900	1
491	331	525	364	2
558	308	604	341	2
492	412	522	442	2
427	555	462	602	2
451	598	474	627	2
471	602	502	634	2
497	634	525	660	2
190	888	215	914	2
194	905	222	932	2
205	942	228	968	2
310	838	332	864	2
330	861	354	882	2
300	852	325	882	2
247	897	272	927	2
240	920	265	941	2
238	917	268	947	2
225	934	321	995	1
285	901	324	931	2
302	914	335	958	2
322	951	355	985	2
364	911	412	951	2
370	952	401	981	2
344	980	388	1022	2
301	1050	337	1080	2
272	1078	300	1111	2
244	1100	280	1134	2
258	1161	304	1197	2
307	1091	350	1134	2
342	1077	382	1111	2
365	1048	395	1078	2
451	837	491	884	2
481	867	515	900	2
504	841	555	900	2
565	937	595	972	2
492	1001	522	1028	2
521	1010	548	1038	2
517	1030	552	1065	2
510	1060	557	1095	2
460	1088	485	1112	2
574	971	601	1005	2
577	1004	604	1034	2
601	971	632	998	2
678	950	711	981	2
747	927	774	950	2
458	1151	487	1175	2
421	1168	451	1197	2
447	1175	470	1198	2
504	1157	530	1182	2
535	1158	564	1185	2
520	1121	547	1158	2
535	1092	567	1127	2
548	1071	597	1112	2
575	1064	602	1094	2
621	1024	650	1044	2
620	1040	671	1074	2
612	1008	655	1048	2
614	1107	644	1138	2
575	1148	628	1184	2
612	1154	645	1185	2
640	1184	682	1201	2
665	1171	691	1195	2
714	1054	745	1084	2
768	1034	794	1060	2
798	1050	821	1075	2
704	1147	755	1188	2
735	1174	762	1197	2
768	1142	791	1168	2
742	1124	770	1145	2
754	1111	781	1137	2
788	1114	822	1152	2
848	1050	872	1075	2
791	857	820	888	2
814	867	855	902	2
848	914	900	957	2
918	974	950	1008	2
910	1040	937	1070	2
950	1021	977	1050	2
965	1037	1004	1065	2
902	1115	932	1141	2
934	1091	964	1120	2
990	1081	1017	1104	2
937	1148	962	1174	2
920	1191	941	1198	2
531	758	570	791	2
521	712	610	788	1
610	711	634	744	2
627	717	670	775	2
604	657	630	690	2
611	622	647	655	2
637	664	667	692	2
610	835	635	865	2
