x1	y1	x2	y2	celltype
425	0	478	24	1
24	81	119	179	1
84	122	181	201	1
132	200	241	277	1
15	17	56	52	2
11	56	43	91	2
126	115	153	133	2
155	53	185	78	2
169	76	196	105	2
180	72	215	109	2
191	114	217	140	2
158	123	185	143	2
166	138	187	157	2
165	152	191	173	2
181	173	201	201	2
193	189	222	222	2
131	207	166	234	2
169	222	203	257	2
156	253	185	272	2
248	195	279	244	2
271	200	292	229	2
238	85	308	125	3
281	74	318	104	2
306	90	332	115	2
326	104	354	131	2
331	70	370	107	2
371	74	439	116	3
431	62	541	150	1
486	54	514	83	2
502	11	530	38	2
515	28	544	59	2
536	39	559	66	2
539	-1	577	24	2
591	0	628	16	2
581	9	636	64	1
503	98	536	132	2
498	155	533	184	2
396	141	437	174	2
371	186	414	216	2
400	201	437	236	2
418	232	450	265	2
455	179	487	208	2
497	192	532	234	2
346	290	372	312	2
405	286	435	315	2
406	313	439	338	2
524	298	551	325	2
560	251	585	275	2
436	345	526	455	1
429	348	464	388	3
341	377	379	413	2
295	414	323	442	2
327	448	361	481	2
251	386	324	488	1
82	407	161	507	1
46	448	167	530	1
132	420	160	452	2
150	462	177	493	2
132	493	206	554	1
149	499	178	521	2
132	517	167	543	2
6	442	34	473	2
60	579	97	629	2
239	547	286	575	3
270	555	292	577	2
297	568	339	611	1
341	587	377	618	2
323	617	346	639	2
435	514	533	599	1
502	553	534	611	3
509	525	553	587	3
487	538	514	564	2
471	602	494	625	2
560	601	584	628	2
591	592	614	624	2
595	448	679	525	1
542	463	643	533	1
541	473	571	494	2
612	364	639	394	2
658	384	700	417	2
722	411	759	445	2
746	435	787	466	2
797	404	823	435	2
797	395	874	464	1
866	437	924	467	3
960	374	995	431	3
731	213	824	319	1
751	226	791	268	2
686	283	730	323	2
645	266	675	293	2
664	211	716	239	2
875	45	965	127	1
902	74	962	130	1
861	91	898	128	2
883	79	917	111	2
843	12	883	41	2
771	6	798	34	2
783	1	813	20	2
755	0	793	17	2
818	0	846	12	2
805	52	846	82	2
801	71	844	118	2
849	160	876	185	2
837	186	925	277	1
858	209	890	245	2
864	211	918	269	1
878	216	950	250	3
871	238	931	262	3
945	219	976	250	2
951	257	977	288	2
967	257	993	281	2
953	287	984	313	2
904	411	931	434	2
917	464	952	497	2
832	473	853	499	2
735	513	777	550	2
703	510	763	570	1
659	511	697	547	2
686	550	721	579	2
773	564	816	612	3
915	501	943	525	2
-1	588	19	616	2
478	467	558	532	1
321	650	415	720	1
82	819	157	888	1
26	726	115	779	1
6	726	46	757	2
20	807	51	846	3
143	652	180	687	3
91	514	119	557	3
172	622	214	655	2
315	765	341	795	2
302	800	353	845	3
220	849	267	906	1
193	894	232	946	2
243	903	324	980	1
227	916	262	940	2
250	939	279	964	2
270	897	297	922	2
142	956	182	991	2
0	847	76	955	1
-2	912	34	953	2
30	850	72	894	2
79	923	129	952	2
104	888	137	928	2
0	1005	67	1038	2
370	898	448	1008	1
366	829	399	860	2
405	805	432	831	2
450	861	525	946	1
482	710	578	817	1
497	703	536	737	2
511	692	546	723	2
438	644	469	670	2
376	614	408	645	2
372	698	397	725	2
367	727	396	751	2
325	692	363	745	2
399	690	438	727	2
563	620	590	655	2
580	618	618	649	2
619	643	651	680	2
643	647	672	675	2
560	661	637	730	1
514	632	584	684	1
778	670	852	746	1
830	673	915	741	1
859	696	884	725	2
864	725	894	753	2
785	737	822	782	2
635	743	682	780	2
827	806	864	838	2
954	831	994	872	2
927	578	964	624	2
691	842	757	913	1
684	899	712	919	2
658	879	703	926	2
579	856	645	917	1
591	941	630	977	2
683	940	718	960	2
758	924	855	1037	1
790	935	822	964	2
830	967	856	1001	2
865	990	892	1023	2
650	1013	676	1037	2
618	1012	643	1044	2
625	1006	662	1043	2
-1	1118	72	1202	1
48	1135	79	1175	2
224	1057	254	1079	2
262	1052	284	1078	2
251	1080	277	1099	2
210	1045	285	1119	1
178	1142	204	1171	2
138	1172	197	1198	2
352	1135	413	1196	2
359	1053	385	1076	2
327	1093	361	1118	2
429	1081	458	1109	2
418	1041	479	1074	2
457	1138	488	1169	2
418	1163	457	1193	2
426	1173	450	1194	2
466	1161	501	1197	1
533	1043	620	1124	1
558	1023	588	1056	2
623	1026	661	1057	2
623	1052	655	1088	2
717	1050	778	1087	2
615	1096	682	1162	1
643	1102	677	1132	2
759	1142	793	1172	2
669	1167	758	1197	1
768	1107	865	1196	1
861	1117	905	1155	2
779	1041	863	1112	1
947	1101	977	1129	2
944	877	982	929	2
918	846	1016	932	1
962	984	1009	1019	2
991	988	1029	1031	2
1027	990	1053	1012	2
1068	1018	1107	1054	2
1113	1017	1151	1046	2
1111	1038	1137	1061	2
1060	1057	1094	1090	2
1052	1089	1120	1158	1
1101	1108	1138	1141	2
1109	1088	1170	1137	1
1117	1008	1197	1101	1
1157	1054	1183	1084	2
1120	1167	1144	1187	2
1103	1177	1124	1197	2
1067	1180	1103	1199	2
1141	1189	1168	1200	2
1216	1046	1296	1124	1
1227	1043	1271	1074	2
1250	1003	1290	1029	2
1288	1053	1310	1074	2
1258	1026	1322	1077	1
1321	1018	1380	1084	1
1297	1015	1326	1041	2
1312	985	1343	1018	2
1344	990	1377	1023	2
1397	1043	1475	1115	1
1479	936	1558	1046	1
1528	956	1556	983	2
1411	1060	1440	1085	2
1459	1085	1484	1106	2
1485	1072	1510	1093	2
1538	1122	1563	1149	2
1408	1115	1439	1143	2
1376	961	1418	1007	2
1235	926	1306	988	1
1284	945	1322	970	2
1305	907	1329	934	2
1260	853	1288	872	2
1153	892	1176	913	2
1151	914	1181	941	2
1145	885	1214	955	1
1076	812	1135	900	1
1101	861	1131	894	2
939	710	973	744	2
951	734	989	771	2
967	667	1017	745	1
988	672	1057	750	1
981	649	1007	679	2
1075	719	1104	746	2
1051	758	1114	790	3
1117	695	1171	722	3
1153	712	1185	735	2
1240	788	1267	812	2
1258	749	1291	780	2
1293	747	1346	779	2
1366	782	1439	811	3
1359	823	1399	848	2
1439	833	1491	877	1
1491	808	1515	831	2
1520	820	1548	836	2
1551	827	1571	844	2
1584	824	1600	859	2
1568	808	1591	829	2
1543	812	1573	830	2
1526	787	1556	824	2
1503	781	1531	818	2
1490	738	1547	793	1
1551	776	1599	798	3
1429	719	1464	745	2
1450	706	1477	726	2
1450	728	1490	759	2
1522	641	1561	689	1
926	499	1019	580	1
994	515	1026	562	2
956	513	988	548	2
1009	432	1078	497	1
1054	331	1126	419	1
1130	443	1200	501	1
1161	463	1181	478	2
1084	453	1117	483	2
1115	397	1146	427	2
1115	416	1142	438	2
1147	420	1171	442	2
1023	364	1045	386	2
1035	343	1058	363	2
992	342	1019	368	2
991	234	1021	263	2
1002	250	1042	290	2
1034	251	1069	274	2
1049	269	1078	297	2
1055	274	1078	294	2
1094	284	1114	305	2
1022	158	1047	192	2
976	172	1017	211	1
1039	145	1114	230	1
1059	143	1093	169	2
1113	66	1191	176	1
1144	93	1191	162	1
1282	158	1365	255	1
1301	175	1336	214	2
1218	177	1259	209	2
1256	138	1283	169	2
1173	235	1222	267	2
1198	248	1238	286	2
1255	247	1276	272	2
1325	290	1355	316	2
1307	316	1336	342	2
1321	319	1346	349	2
1313	384	1400	469	1
1290	479	1311	499	2
1113	578	1140	601	2
1135	599	1163	628	2
1208	561	1244	590	2
1292	573	1323	603	2
1325	600	1348	625	2
1292	602	1322	630	2
1271	583	1300	606	2
1297	518	1361	610	1
1276	536	1399	635	1
1344	620	1381	663	2
1365	602	1408	647	2
1442	572	1503	649	1
1499	531	1576	610	1
1543	561	1571	591	2
1552	539	1574	566	2
1584	544	1601	570	2
1485	451	1590	531	1
1567	462	1598	492	2
1521	446	1555	473	2
1517	431	1548	454	2
1415	341	1522	429	1
1466	309	1494	335	2
1349	321	1373	349	2
1349	305	1380	336	2
1350	253	1428	335	1
1473	252	1578	339	1
1587	238	1598	275	2
1526	126	1575	172	3
1535	154	1571	206	2
1552	169	1597	214	2
1436	48	1484	91	3
1331	86	1429	173	1
1264	105	1295	130	2
1179	47	1256	127	1
1269	81	1300	116	2
1367	161	1391	187	2
1333	98	1355	127	2
1380	78	1405	106	2
1404	86	1430	109	2
1403	105	1434	131	2
1145	199	1222	263	1
959	126	984	161	2
944	1	1035	46	1
992	2	1036	39	2
980	17	1014	42	2
957	1	999	26	2
1128	30	1156	51	2
1151	28	1176	50	2
1253	11	1288	41	2
1257	-1	1298	24	2
1299	19	1332	53	2
1379	53	1405	76	2
1363	26	1414	62	2
1416	19	1455	46	2
1471	62	1500	87	2
1406	0	1450	23	3
1440	0	1519	35	1
1512	44	1536	64	2
1583	69	1600	99	2
1589	40	1599	66	2
1010	492	1079	567	1
185	45	266	106	1
463	763	493	801	2
