x1	y1	x2	y2
420	57	446	92
423	27	453	52
357	5	386	30
209	25	235	43
217	16	243	32
236	43	262	63
236	34	270	60
189	56	213	81
164	46	197	73
161	25	186	47
2	23	26	48
10	15	40	38
50	52	76	74
8	73	34	102
48	86	77	115
266	67	303	89
199	82	235	105
31	170	65	197
78	144	110	177
134	199	164	226
175	143	203	166
187	140	215	163
190	169	223	188
228	168	251	204
271	185	295	216
284	195	315	215
309	207	342	227
329	225	357	248
251	262	281	291
271	279	293	304
76	261	135	286
43	212	82	243
6	195	35	228
15	273	48	302
5	300	30	318
264	411	291	435
259	436	286	464
234	449	263	473
255	465	291	498
187	469	221	499
130	460	165	481
73	525	110	554
97	493	123	511
57	434	96	460
54	404	88	436
56	392	87	412
-1	349	21	378
-1	382	23	411
18	410	48	438
61	566	87	587
161	521	190	555
270	517	298	540
439	417	472	454
386	378	415	402
346	465	368	489
338	301	369	326
333	312	363	332
304	310	322	332
311	322	330	340
360	121	387	147
368	103	395	131
377	100	402	122
386	105	419	124
390	118	416	138
415	136	448	163
435	115	451	134
450	172	474	204
474	158	505	185
483	178	513	207
467	230	489	250
542	248	577	277
515	165	547	187
477	122	502	141
508	110	559	150
457	82	499	119
535	46	566	76
529	70	555	96
561	114	586	151
605	104	636	134
629	89	657	116
639	47	666	73
609	4	638	24
614	133	636	161
644	168	671	195
709	139	732	170
700	149	729	172
747	165	769	188
764	91	789	112
790	62	828	90
759	55	788	80
727	56	757	80
676	46	714	73
704	24	743	59
687	181	713	206
719	160	746	183
727	183	759	206
710	206	746	235
671	216	702	240
659	184	688	204
633	219	663	251
567	264	590	286
816	152	841	182
831	154	867	177
931	175	956	201
899	237	931	277
850	280	876	306
811	291	836	318
734	304	773	336
782	341	805	361
737	329	778	375
705	401	732	430
681	411	708	440
694	427	722	456
654	403	680	424
642	418	661	434
610	426	635	444
584	442	615	464
578	462	623	494
669	304	702	332
605	335	625	354
589	349	613	370
555	357	584	384
528	361	550	381
533	380	561	404
541	400	565	425
494	368	519	389
473	382	494	399
450	372	480	402
436	339	467	365
426	304	447	318
412	251	430	272
452	294	472	320
527	285	553	306
412	474	452	505
441	527	470	555
622	555	654	580
598	570	622	594
726	567	750	582
804	572	826	602
820	551	845	576
832	469	864	500
836	445	866	469
725	469	753	493
689	471	725	507
656	450	690	484
606	474	648	505
930	554	965	585
929	567	953	589
761	604	808	636
590	603	626	632
777	0	805	15
117	-1	148	11
818	1	847	17
836	52	876	83
926	55	954	85
927	282	963	315
915	395	954	439
936	376	977	416
401	516	439	544
24	657	59	706
54	659	81	693
168	658	198	687
204	688	225	708
208	640	244	679
248	626	287	659
389	644	429	677
426	659	454	681
514	697	537	724
496	592	522	625
343	659	368	680
398	684	423	711
419	707	448	730
374	708	404	729
336	719	369	736
312	744	340	767
306	722	334	747
293	727	319	754
146	770	171	797
189	757	237	786
235	745	270	772
10	804	33	824
-1	815	20	836
118	871	146	898
74	933	106	957
15	994	43	1015
1	988	13	1016
83	1026	115	1058
155	989	187	1019
227	1005	255	1030
263	1012	283	1037
289	1064	318	1088
123	1063	152	1090
68	1079	107	1109
14	1080	51	1107
1	1105	50	1132
189	876	217	909
250	854	280	885
251	843	277	867
253	888	278	913
280	873	297	893
276	933	302	956
316	914	344	940
313	884	338	912
316	828	343	864
375	817	408	844
501	841	525	860
489	809	522	838
460	810	492	842
578	845	601	872
570	882	592	909
538	882	569	917
568	933	605	955
673	876	709	910
597	676	631	708
608	737	633	769
618	708	652	736
826	633	855	668
888	608	909	632
898	621	920	643
902	606	932	634
895	654	923	679
949	679	972	712
967	656	991	688
790	688	823	729
755	759	792	798
908	762	937	782
886	795	917	826
903	807	937	855
887	874	915	901
780	866	813	898
793	878	819	912
760	850	785	874
769	828	787	852
777	836	799	854
939	929	972	962
877	969	910	1005
871	999	899	1020
902	1009	930	1035
886	1097	925	1121
775	1004	804	1030
800	1010	829	1031
802	982	829	1008
657	995	690	1025
691	1021	718	1053
632	982	657	1003
256	1108	286	1133
255	1135	285	1163
238	1156	269	1186
10	1142	59	1166
379	1061	405	1096
377	1011	406	1036
392	991	420	1011
397	964	420	989
429	983	471	1010
477	1019	511	1043
502	984	533	1011
590	1034	615	1055
