x1	y1	x2	y2	celltype
527	7	595	87	1
421	182	504	258	1
205	21	251	57	2
200	33	229	52	2
180	18	203	47	2
212	7	247	35	2
216	0	248	9	2
172	-1	218	18	2
36	19	73	50	2
45	44	81	78	2
68	51	108	82	2
126	74	150	102	2
130	91	158	114	2
144	67	165	89	2
107	98	140	129	2
93	96	128	131	2
176	111	205	139	2
140	136	181	167	2
205	168	245	199	2
87	193	114	208	2
-1	59	12	95	2
0	113	10	145	2
243	151	285	195	2
265	199	309	236	2
227	238	274	275	2
164	248	211	282	2
289	53	332	98	2
452	109	490	145	2
412	88	459	130	2
33	256	74	284	2
-1	242	16	273	2
29	299	81	329	2
3	323	31	361	2
37	346	64	371	2
6	366	41	405	2
98	378	123	404	2
164	305	203	342	2
167	330	208	367	2
197	293	258	336	1
243	349	276	380	2
250	358	291	389	2
239	392	269	419	2
190	399	238	430	2
142	444	213	513	1
277	399	314	434	2
284	425	322	453	2
305	361	335	392	2
282	344	310	368	2
379	292	418	317	2
394	345	418	370	2
350	364	397	407	2
341	432	378	457	2
420	476	439	510	2
448	385	480	410	2
456	346	497	386	2
470	342	503	389	2
493	342	523	366	2
519	361	556	392	2
542	324	576	360	2
585	348	622	381	2
548	274	590	303	2
580	266	607	285	2
600	260	641	286	2
561	181	600	212	2
480	185	503	219	2
458	180	481	201	2
439	187	466	213	2
446	206	467	234	2
597	153	631	181	2
590	136	625	197	3
610	116	634	139	2
557	46	586	74	2
515	62	548	92	2
453	44	493	64	2
455	51	506	96	2
575	59	606	89	2
594	55	635	85	2
597	1	618	22	2
701	65	723	93	2
737	54	778	76	2
749	100	778	130	2
704	103	740	128	2
818	4	845	28	2
833	0	877	48	1
876	1	908	32	2
903	-1	927	14	2
870	0	894	21	2
881	40	938	82	2
904	66	930	88	2
857	87	888	121	2
864	81	909	112	2
842	138	897	168	2
857	163	894	192	2
708	244	742	274	2
694	218	719	238	2
698	276	729	313	2
640	311	676	348	2
605	301	631	324	2
659	352	696	402	2
629	404	660	436	2
604	370	643	402	2
559	417	605	449	2
513	449	562	490	2
722	403	754	434	2
755	352	785	381	2
783	436	817	467	2
821	435	855	464	2
758	409	798	439	2
801	359	841	388	2
872	185	909	219	2
584	562	611	588	2
720	483	768	526	2
696	505	777	569	1
752	507	849	564	1
759	526	795	554	2
698	518	729	545	2
708	538	735	564	2
682	554	733	591	2
718	544	768	575	2
497	550	529	577	2
404	524	429	553	2
411	538	441	570	2
378	493	413	519	2
382	552	411	583	2
275	542	307	562	2
227	554	274	584	2
362	519	417	597	1
144	587	170	615	2
147	559	177	587	2
108	564	131	594	2
92	550	120	577	2
91	503	112	522	2
17	502	49	526	2
5	447	27	468	2
0	420	16	448	2
347	582	394	634	2
298	611	374	676	1
106	699	209	769	1
85	615	118	691	3
42	746	69	812	3
70	684	98	716	2
40	747	89	766	2
37	770	72	802	2
7	637	59	666	2
15	627	49	652	2
6	570	52	610	2
0	557	20	597	2
0	639	13	663	2
209	691	253	715	2
250	646	311	688	2
368	680	396	704	2
407	679	448	717	2
429	672	458	701	2
418	664	489	712	2
369	769	404	795	2
204	764	249	789	2
158	785	192	810	2
98	757	133	786	2
-1	717	19	744	2
65	786	104	811	2
2	811	25	838	2
416	581	449	613	2
518	589	551	625	2
544	690	586	717	2
633	708	655	731	2
628	654	694	698	2
652	655	684	677	2
658	672	681	695	2
624	676	652	694	2
685	647	725	680	2
691	624	729	656	2
741	610	787	658	2
760	622	816	644	2
856	654	893	685	2
730	744	756	763	2
704	748	730	766	2
685	746	764	814	1
612	799	695	855	1
619	852	654	889	2
723	819	765	871	2
705	823	732	845	2
688	844	725	870	2
667	856	698	880	2
672	875	703	900	2
694	865	724	896	2
709	865	749	890	2
426	774	463	816	2
430	757	479	789	2
307	788	335	810	2
270	811	324	840	3
402	877	426	906	3
441	847	472	874	2
517	737	555	773	3
544	750	604	769	3
242	833	275	857	2
199	826	232	853	2
159	819	196	851	2
136	843	167	871	2
125	828	153	856	2
97	841	125	873	2
65	839	101	868	2
63	854	93	885	2
10	888	48	925	2
5	924	44	950	2
162	965	205	998	2
152	890	205	933	2
280	898	313	928	2
320	924	370	962	2
364	848	408	879	2
332	861	384	907	2
