x1	y1	x2	y2
38	86	92	119
104	290	130	324
124	345	181	371
182	343	234	384
9	428	43	477
279	353	316	378
334	321	401	337
426	317	489	340
499	317	542	339
616	222	670	276
649	316	685	354
695	364	723	424
64	492	91	530
161	568	203	591
179	564	220	588
275	456	300	503
439	560	468	597
563	156	613	221
259	767	291	801
240	792	266	819
452	750	503	801
510	774	548	827
625	871	663	919
707	930	787	989
895	992	919	1044
589	736	610	776
675	637	712	676
951	652	1008	700
1094	715	1124	778
1176	883	1208	914
1295	1055	1335	1128
1018	969	1052	988
1174	971	1205	1014
1442	821	1472	848
1568	917	1598	955
1045	579	1075	606
1398	633	1431	679
1200	380	1229	448
1160	342	1195	388
1309	285	1354	319
1447	417	1473	479
1493	513	1515	561
864	549	898	579
1065	146	1106	189
