x1	y1	x2	y2
15	17	56	52
11	56	43	91
126	115	153	133
155	53	185	78
169	76	196	105
180	72	215	109
191	114	217	140
158	123	185	143
166	138	187	157
165	152	191	173
181	173	201	201
193	189	222	222
131	207	166	234
169	222	203	257
156	253	185	272
248	195	279	244
271	200	292	229
281	74	318	104
306	90	332	115
326	104	354	131
331	70	370	107
486	54	514	83
502	11	530	38
515	28	544	59
536	39	559	66
539	-1	577	24
591	0	628	16
503	98	536	132
498	155	533	184
396	141	437	174
371	186	414	216
400	201	437	236
418	232	450	265
455	179	487	208
497	192	532	234
346	290	372	312
405	286	435	315
406	313	439	338
524	298	551	325
560	251	585	275
341	377	379	413
295	414	323	442
327	448	361	481
132	420	160	452
150	462	177	493
149	499	178	521
132	517	167	543
6	442	34	473
60	579	97	629
270	555	292	577
341	587	377	618
323	617	346	639
487	538	514	564
471	602	494	625
560	601	584	628
591	592	614	624
541	473	571	494
612	364	639	394
658	384	700	417
722	411	759	445
746	435	787	466
797	404	823	435
751	226	791	268
686	283	730	323
645	266	675	293
664	211	716	239
861	91	898	128
883	79	917	111
843	12	883	41
771	6	798	34
783	1	813	20
755	0	793	17
818	0	846	12
805	52	846	82
801	71	844	118
849	160	876	185
858	209	890	245
945	219	976	250
951	257	977	288
967	257	993	281
953	287	984	313
904	411	931	434
917	464	952	497
832	473	853	499
735	513	777	550
659	511	697	547
686	550	721	579
915	501	943	525
-1	588	19	616
6	726	46	757
172	622	214	655
315	765	341	795
193	894	232	946
227	916	262	940
250	939	279	964
270	897	297	922
142	956	182	991
-2	912	34	953
30	850	72	894
79	923	129	952
104	888	137	928
0	1005	67	1038
366	829	399	860
405	805	432	831
497	703	536	737
511	692	546	723
438	644	469	670
376	614	408	645
372	698	397	725
367	727	396	751
325	692	363	745
399	690	438	727
563	620	590	655
580	618	618	649
619	643	651	680
643	647	672	675
859	696	884	725
864	725	894	753
785	737	822	782
635	743	682	780
827	806	864	838
954	831	994	872
927	578	964	624
684	899	712	919
658	879	703	926
591	941	630	977
683	940	718	960
790	935	822	964
830	967	856	1001
865	990	892	1023
650	1013	676	1037
618	1012	643	1044
625	1006	662	1043
48	1135	79	1175
224	1057	254	1079
262	1052	284	1078
251	1080	277	1099
178	1142	204	1171
138	1172	197	1198
352	1135	413	1196
359	1053	385	1076
327	1093	361	1118
429	1081	458	1109
418	1041	479	1074
457	1138	488	1169
418	1163	457	1193
426	1173	450	1194
558	1023	588	1056
623	1026	661	1057
623	1052	655	1088
717	1050	778	1087
643	1102	677	1132
759	1142	793	1172
861	1117	905	1155
947	1101	977	1129
944	877	982	929
962	984	1009	1019
991	988	1029	1031
1027	990	1053	1012
1068	1018	1107	1054
1113	1017	1151	1046
1111	1038	1137	1061
1060	1057	1094	1090
1101	1108	1138	1141
1157	1054	1183	1084
1120	1167	1144	1187
1103	1177	1124	1197
1067	1180	1103	1199
1141	1189	1168	1200
1227	1043	1271	1074
1250	1003	1290	1029
1288	1053	1310	1074
1297	1015	1326	1041
1312	985	1343	1018
1344	990	1377	1023
1528	956	1556	983
1411	1060	1440	1085
1459	1085	1484	1106
1485	1072	1510	1093
1538	1122	1563	1149
1408	1115	1439	1143
1376	961	1418	1007
1284	945	1322	970
1305	907	1329	934
1260	853	1288	872
1153	892	1176	913
1151	914	1181	941
1101	861	1131	894
939	710	973	744
951	734	989	771
981	649	1007	679
1075	719	1104	746
1153	712	1185	735
1240	788	1267	812
1258	749	1291	780
1293	747	1346	779
1359	823	1399	848
1491	808	1515	831
1520	820	1548	836
1551	827	1571	844
1584	824	1600	859
1568	808	1591	829
1543	812	1573	830
1526	787	1556	824
1503	781	1531	818
1429	719	1464	745
1450	706	1477	726
1450	728	1490	759
994	515	1026	562
956	513	988	548
1161	463	1181	478
1084	453	1117	483
1115	397	1146	427
1115	416	1142	438
1147	420	1171	442
1023	364	1045	386
1035	343	1058	363
992	342	1019	368
991	234	1021	263
1002	250	1042	290
1034	251	1069	274
1049	269	1078	297
1055	274	1078	294
1094	284	1114	305
1022	158	1047	192
1059	143	1093	169
1301	175	1336	214
1218	177	1259	209
1256	138	1283	169
1173	235	1222	267
1198	248	1238	286
1255	247	1276	272
1325	290	1355	316
1307	316	1336	342
1321	319	1346	349
1290	479	1311	499
1113	578	1140	601
1135	599	1163	628
1208	561	1244	590
1292	573	1323	603
1325	600	1348	625
1292	602	1322	630
1271	583	1300	606
1344	620	1381	663
1365	602	1408	647
1543	561	1571	591
1552	539	1574	566
1584	544	1601	570
1567	462	1598	492
1521	446	1555	473
1517	431	1548	454
1466	309	1494	335
1349	321	1373	349
1349	305	1380	336
1587	238	1598	275
1535	154	1571	206
1552	169	1597	214
1264	105	1295	130
1269	81	1300	116
1367	161	1391	187
1333	98	1355	127
1380	78	1405	106
1404	86	1430	109
1403	105	1434	131
959	126	984	161
992	2	1036	39
980	17	1014	42
957	1	999	26
1128	30	1156	51
1151	28	1176	50
1253	11	1288	41
1257	-1	1298	24
1299	19	1332	53
1379	53	1405	76
1363	26	1414	62
1416	19	1455	46
1471	62	1500	87
1512	44	1536	64
1583	69	1600	99
1589	40	1599	66
463	763	493	801
879	637	916	675
