x1	y1	x2	y2	celltype
226	431	277	473	3
419	382	468	415	3
436	388	487	422	3
507	342	564	383	3
612	260	684	293	3
788	197	822	222	3
855	124	927	177	3
942	35	1005	87	3
942	153	971	206	3
881	145	928	175	3
860	139	895	162	2
874	451	945	499	3
86	3	120	39	2
7	0	43	29	2
1	13	23	43	2
20	25	47	53	2
39	38	65	61	2
39	0	76	13	2
145	0	177	19	2
192	16	227	44	2
175	38	213	68	2
230	0	299	17	2
288	1	329	17	2
155	101	201	119	2
141	119	174	153	2
15	101	50	129	2
0	75	45	112	2
-1	172	25	207	2
186	149	227	174	2
188	131	224	160	2
202	116	230	138	2
232	45	259	71	2
370	84	395	105	2
409	27	445	59	2
391	51	423	70	2
406	96	440	127	2
357	115	398	150	2
313	126	348	161	2
311	102	356	134	2
345	163	372	189	2
381	153	406	183	2
393	139	433	168	2
469	90	498	114	2
172	248	201	271	2
134	251	173	280	2
51	284	121	333	1
98	352	136	379	2
59	371	112	415	2
7	405	46	433	2
20	350	69	390	2
-2	348	13	365	2
179	302	226	330	2
226	285	256	319	2
298	302	331	319	2
470	168	505	207	3
333	329	371	363	3
493	70	540	101	2
501	87	534	114	2
509	27	546	58	2
530	12	562	40	2
465	0	501	37	2
606	22	630	41	2
578	65	609	107	2
627	78	667	102	2
646	114	694	154	2
624	123	659	159	2
600	110	650	145	2
694	92	730	116	2
727	73	767	113	2
753	66	797	99	2
807	50	858	93	2
547	190	592	218	2
527	166	567	197	2
504	208	543	236	2
436	242	466	273	2
478	262	520	290	2
511	246	540	271	2
453	263	486	282	2
591	343	635	384	2
388	346	420	370	2
405	335	463	365	2
295	345	325	372	2
228	339	277	372	2
220	335	316	376	1
270	371	312	401	2
226	409	270	436	2
216	405	247	431	2
344	395	381	430	2
348	363	374	381	2
423	422	467	452	2
410	448	447	474	2
413	475	447	507	2
329	475	373	504	2
164	467	198	488	3
50	420	109	461	3
73	448	112	483	2
51	463	70	492	2
2	441	37	461	2
13	491	54	521	2
147	520	192	548	3
168	516	194	539	2
97	529	141	565	3
0	556	31	591	2
7	575	34	599	2
33	581	70	607	2
184	585	215	616	2
278	506	339	540	3
340	533	385	572	2
414	525	453	556	2
219	518	293	571	1
224	585	267	617	2
553	418	590	456	2
576	413	608	448	2
479	446	516	469	2
508	496	541	521	2
460	518	499	552	2
542	511	579	548	2
550	503	572	527	2
578	534	609	562	2
582	502	630	550	2
636	482	663	515	2
639	428	683	459	2
566	244	633	293	1
555	242	601	286	2
660	243	745	299	1
733	293	770	322	2
870	271	897	309	3
813	314	856	343	3
843	333	871	363	2
937	269	964	296	2
873	198	916	224	2
739	416	771	445	2
724	447	755	468	2
707	485	742	512	2
768	483	799	510	2
801	425	824	456	2
836	390	861	407	2
855	383	891	404	2
913	456	948	474	3
825	458	852	490	2
819	446	852	463	2
709	523	739	547	2
682	557	717	590	2
698	550	724	577	2
659	518	687	544	2
604	584	641	621	2
792	-1	827	15	2
256	643	294	682	3
384	743	415	788	3
60	688	99	726	3
596	1026	645	1071	3
730	991	785	1058	3
655	616	718	639	3
200	612	240	649	2
112	641	151	663	2
105	695	141	715	2
139	721	167	746	2
146	734	183	760	2
180	756	216	780	2
224	675	254	705	2
210	697	240	731	2
252	716	289	741	2
296	633	324	663	2
309	626	338	648	2
317	592	358	629	2
295	559	319	587	2
255	600	288	630	2
387	594	426	631	2
416	638	440	661	2
469	599	498	636	2
591	633	634	655	2
632	624	656	657	2
642	640	667	661	2
583	657	627	697	2
604	655	633	684	2
598	703	634	739	2
641	726	680	752	2
653	731	690	763	2
703	659	740	690	2
720	630	750	660	2
727	736	774	763	3
506	730	548	773	2
528	754	558	779	2
498	763	536	791	2
526	769	558	797	2
558	773	577	793	2
573	773	597	787	2
585	780	606	798	2
454	742	480	764	2
424	703	473	728	2
355	690	390	714	2
361	714	397	741	2
176	801	215	829	2
92	786	129	820	2
47	843	96	881	2
200	879	240	913	2
250	876	278	908	2
247	829	277	856	2
277	819	303	854	2
324	787	349	823	2
410	822	454	863	1
422	813	461	853	2
391	851	420	878	2
522	818	557	846	2
14	933	61	953	2
46	993	84	1018	2
0	1028	16	1107	3
98	1034	124	1066	2
124	1013	162	1052	2
165	1031	223	1096	2
69	1089	114	1119	2
108	1128	152	1160	2
-1	1183	14	1198	2
79	1174	115	1201	2
206	1162	242	1198	2
188	1175	224	1199	2
276	1174	310	1200	2
299	1062	333	1094	2
349	1057	376	1089	3
365	1084	381	1132	3
388	1077	414	1094	2
517	1048	554	1088	2
516	1090	556	1121	3
487	1155	522	1184	2
421	1105	456	1124	2
410	1123	450	1151	2
364	1145	410	1178	2
543	1168	582	1200	2
427	997	472	1028	2
390	1017	428	1050	2
288	917	328	948	2
256	931	285	954	2
282	955	310	976	2
276	974	302	999	2
324	943	349	974	2
341	960	366	985	2
390	954	413	977	2
410	905	434	938	2
402	904	441	927	2
517	977	542	1000	2
529	987	563	1018	2
549	1003	575	1024	2
578	1120	610	1148	2
582	1186	610	1200	2
628	1075	654	1098	2
636	1068	661	1087	2
631	1098	653	1121	2
688	1141	709	1171	2
667	1182	695	1201	2
698	1181	745	1200	2
720	1142	757	1169	2
747	1110	781	1145	2
850	1147	892	1171	2
847	1182	882	1200	2
907	1080	928	1118	3
853	1108	905	1156	2
922	1110	950	1142	2
722	1043	773	1088	1
659	1004	694	1038	2
694	983	729	1017	2
626	1004	653	1035	2
631	991	674	1023	2
690	965	727	988	2
758	917	792	981	3
738	943	773	978	2
760	947	802	982	2
644	887	675	915	2
538	891	574	928	2
571	931	598	958	2
482	893	508	916	2
494	878	521	900	2
607	805	633	829	2
639	822	664	851	2
657	804	688	838	2
684	812	711	840	2
682	841	711	863	2
669	873	703	900	2
752	826	799	861	2
785	804	825	846	2
816	855	849	888	3
832	898	860	945	3
913	961	947	1007	3
802	1021	836	1054	2
797	924	823	961	2
862	933	888	961	2
851	839	882	869	2
896	826	931	859	2
804	773	839	802	2
860	752	885	775	2
791	667	830	696	2
925	743	960	771	2
931	751	964	792	2
938	698	966	716	2
930	637	962	671	2
880	639	922	677	2
967	841	1017	865	3
1131	1031	1187	1051	3
1458	1082	1508	1119	3
1456	1040	1503	1096	3
1564	1040	1601	1068	3
981	952	1016	990	2
923	933	996	961	2
1005	900	1038	938	2
1011	875	1036	904	2
1057	912	1095	943	2
967	1000	992	1022	2
988	995	1018	1029	2
1004	1027	1049	1058	2
1031	1054	1070	1093	2
1054	1059	1093	1094	2
1083	1088	1109	1120	2
1098	1088	1125	1119	2
1122	1134	1161	1170	2
1112	1177	1143	1200	2
1040	1177	1066	1199	2
1021	1179	1044	1198	2
1169	1183	1203	1199	2
1181	1159	1218	1188	2
1157	1088	1188	1119	2
1185	1046	1228	1084	2
1225	1071	1263	1109	2
1253	1111	1273	1131	2
1215	1138	1253	1171	2
1259	1113	1288	1169	3
1280	1126	1318	1162	2
1307	1116	1352	1155	2
1379	1104	1403	1134	2
1382	1083	1421	1118	2
1378	1064	1400	1082	2
1430	1150	1458	1175	2
1416	1180	1455	1199	2
1335	1187	1364	1201	2
1466	1137	1498	1168	2
1529	1150	1556	1172	2
1530	1141	1551	1154	2
1549	1131	1589	1176	2
1591	1177	1600	1199	2
1582	1080	1599	1117	2
1582	989	1599	1030	2
1568	1001	1597	1019	2
1508	957	1552	991	2
1493	971	1528	1008	2
1465	989	1509	1019	2
1471	999	1504	1036	2
1435	1008	1466	1042	2
1330	1027	1363	1062	2
1312	1020	1341	1052	2
1260	1038	1296	1073	2
1252	1009	1289	1048	2
1230	1006	1264	1040	2
1275	984	1307	1016	2
1111	1043	1140	1077	2
1106	1020	1162	1092	1
1081	992	1108	1037	2
1111	996	1138	1016	2
1137	958	1171	987	2
1061	967	1099	1001	2
1081	952	1112	975	2
1131	900	1168	937	3
1257	897	1295	939	2
1287	929	1326	967	2
1314	902	1349	942	2
1316	898	1365	947	2
1294	890	1336	933	2
1367	956	1406	1000	2
1395	947	1424	976	2
1176	843	1220	868	3
1089	846	1118	870	2
1046	809	1068	833	2
1045	744	1069	783	3
1099	746	1143	787	2
1137	709	1167	747	3
1088	654	1110	700	3
1154	778	1182	813	2
1204	785	1246	818	2
1236	729	1279	765	2
1247	639	1275	671	3
1200	703	1233	741	2
1164	686	1202	706	2
1321	732	1342	769	2
1364	839	1400	885	2
1280	826	1306	861	2
1246	808	1277	837	2
1417	847	1449	896	2
1521	872	1548	923	2
1538	900	1561	941	2
1546	942	1570	969	2
1552	870	1589	910	2
1553	895	1579	911	2
1443	827	1491	871	2
1395	800	1425	833	2
1360	814	1405	843	2
1331	808	1371	836	2
1366	777	1394	797	2
1399	765	1433	796	2
1394	752	1419	774	2
1391	734	1419	757	2
1386	715	1414	748	2
1474	709	1518	747	2
1564	694	1593	719	2
1571	756	1598	786	2
1496	761	1535	796	2
1490	780	1527	802	2
1453	795	1506	811	3
1458	751	1503	789	2
1431	679	1462	705	2
1406	703	1437	725	2
1056	643	1089	665	2
1066	663	1093	687	2
1007	640	1044	676	2
991	637	1033	670	2
993	618	1024	649	2
979	714	1014	741	2
953	775	986	805	2
951	592	982	624	2
1007	529	1047	578	3
887	588	930	627	2
1091	551	1129	587	2
1125	596	1154	627	2
1070	610	1108	633	2
1020	582	1058	612	2
1045	578	1082	623	2
1069	547	1099	566	2
1034	480	1067	516	2
1113	493	1158	527	2
846	567	883	593	2
826	603	865	625	2
1540	567	1582	608	3
1567	612	1600	644	3
1490	642	1523	683	2
1520	636	1558	675	2
1461	594	1498	631	2
1434	547	1468	582	2
1405	570	1444	597	2
1389	587	1423	612	2
1355	596	1418	654	1
1407	628	1439	670	2
1362	624	1400	654	2
1345	634	1375	649	2
1351	650	1393	682	2
1270	547	1313	583	2
1221	526	1288	593	1
1240	529	1287	549	2
1258	492	1308	532	2
1251	499	1289	527	2
1217	479	1248	511	2
1313	542	1338	567	2
1328	542	1366	565	2
1365	559	1403	590	2
1474	539	1501	564	2
1547	533	1593	559	3
1543	492	1580	527	3
1580	492	1600	530	2
1311	428	1370	466	3
1080	438	1123	471	3
1370	89	1412	127	3
1383	12	1433	64	1
1488	408	1556	451	2
1297	458	1331	501	2
1331	465	1368	503	2
1440	488	1467	516	2
1490	483	1518	518	2
1145	406	1182	449	2
1185	424	1217	452	2
1278	382	1314	418	2
1273	424	1326	454	2
1232	452	1286	478	2
967	455	1003	484	2
961	492	992	526	2
950	380	990	425	2
958	394	994	425	2
1014	390	1040	410	2
977	361	1012	385	2
918	335	963	359	2
956	303	984	336	2
962	305	994	339	2
1037	311	1071	352	2
1026	331	1079	370	2
1128	375	1169	404	2
1156	354	1191	377	2
1098	381	1127	409	2
1256	307	1294	340	2
1339	293	1374	327	2
1382	326	1410	361	2
1320	374	1354	405	2
1431	423	1473	453	2
1558	406	1594	444	2
1564	380	1599	406	2
1500	360	1543	401	2
1488	338	1516	375	2
1568	347	1600	377	2
1553	339	1589	371	2
1380	298	1423	336	2
1332	248	1373	293	2
1302	252	1343	280	2
1290	226	1325	255	2
1271	234	1313	262	2
1213	266	1269	285	3
1172	269	1206	305	2
1157	307	1193	333	2
1125	209	1154	243	2
1077	225	1107	249	2
1037	131	1076	161	2
1004	111	1052	143	2
965	161	996	202	2
865	83	891	109	2
898	40	928	82	2
918	27	949	55	2
934	0	1004	33	3
1099	20	1136	45	2
1097	76	1126	108	2
1067	107	1109	136	2
1129	134	1175	163	2
1160	120	1203	152	2
1152	196	1194	235	2
1085	176	1139	203	2
1196	171	1229	201	2
1168	54	1208	83	2
1154	92	1199	128	2
1201	28	1249	67	2
1437	37	1465	68	2
1497	33	1533	50	2
1442	19	1523	62	1
1545	10	1576	40	2
1407	0	1445	21	2
1434	1	1461	10	2
1368	0	1399	20	2
1352	97	1376	126	2
1385	122	1421	156	2
1556	169	1586	207	2
1548	219	1581	254	2
1518	226	1550	267	2
1420	199	1443	240	2
1359	194	1399	225	2
1383	162	1469	224	1
1304	142	1329	173	2
1265	144	1307	173	2
1236	119	1279	148	2
1231	174	1261	205	2
1226	194	1260	226	2
1201	208	1236	249	2
1492	131	1540	156	2
1323	49	1370	91	2
1583	55	1600	80	2
1486	271	1529	300	2
1587	295	1599	323	2
1506	456	1542	488	2
671	28	706	60	2
1529	200	1599	275	1
1394	407	1427	430	2
932	432	973	454	2
938	534	982	564	2
1067	779	1107	815	2
1470	896	1527	931	1
854	350	886	375	2
