x1	y1	x2	y2	celltype
191	15	215	61	3
201	19	226	69	3
34	5	105	94	1
64	79	86	109	2
59	109	82	128	2
16	114	51	147	2
22	81	43	108	2
-1	121	14	146	2
12	146	40	176	2
1	147	65	214	1
22	196	61	230	2
67	175	94	201	2
182	131	207	154	2
206	110	232	139	2
174	182	241	262	1
159	208	228	259	1
167	214	202	243	2
167	201	195	226	2
207	233	233	256	2
191	241	221	271	2
159	265	183	293	2
223	214	253	255	2
242	267	269	302	2
318	126	350	154	2
380	137	412	168	2
394	119	426	152	2
400	151	474	221	1
398	16	462	111	1
435	32	491	102	1
424	79	455	112	2
396	75	420	102	2
524	-1	598	71	1
710	11	740	37	2
778	0	838	43	1
821	25	854	55	2
876	7	917	47	2
914	102	939	124	2
936	97	965	122	2
933	132	958	153	2
944	128	973	153	2
948	148	974	175	2
891	246	956	303	1
894	236	924	265	2
878	214	929	253	2
924	217	956	251	2
949	224	986	260	2
944	254	976	284	2
851	298	924	413	1
853	353	884	380	2
865	373	892	402	2
899	366	924	392	2
935	342	960	365	2
932	368	954	388	2
947	353	988	402	3
695	270	768	359	1
669	235	757	347	1
603	142	666	244	1
512	319	613	436	1
473	325	521	379	1
568	161	588	185	2
687	55	722	100	1
711	84	738	111	2
748	102	780	137	2
805	136	833	165	2
789	146	826	179	2
716	171	745	195	2
693	167	729	192	2
675	193	698	218	2
660	105	699	140	2
576	188	600	216	2
576	220	600	245	2
577	238	598	263	2
567	271	586	290	2
581	301	603	328	2
639	333	672	368	2
484	212	515	249	2
393	251	421	274	2
359	243	392	269	2
334	229	356	253	2
502	299	534	331	2
500	346	521	375	2
488	373	511	404	2
396	355	459	432	1
310	347	389	418	1
233	380	309	442	1
214	348	302	413	1
203	386	234	405	2
293	394	319	420	2
294	423	319	449	2
341	428	392	471	2
314	404	345	434	2
335	409	364	435	2
382	421	421	446	2
343	474	364	494	2
171	332	201	358	2
199	316	226	340	2
156	292	188	323	2
154	353	178	377	2
137	392	176	420	2
113	427	160	470	2
6	468	43	501	2
11	516	43	549	2
83	578	116	616	2
211	566	244	608	2
142	491	218	551	1
309	281	395	361	1
606	450	635	489	2
623	493	659	534	3
635	459	679	504	1
643	431	700	463	2
682	472	704	491	2
695	476	716	497	2
714	488	751	521	2
791	454	825	490	2
789	380	822	415	2
929	555	963	595	2
863	557	898	604	2
882	531	920	566	2
761	530	793	558	2
