x1	y1	x2	y2	celltype
59	49	84	73	2
13	77	36	98	2
5	67	27	84	2
0	27	7	44	2
8	112	29	130	2
1	116	12	129	2
48	92	123	149	1
0	178	46	224	1
71	204	109	228	2
88	241	127	272	2
116	211	139	240	2
130	237	156	262	2
154	219	185	248	2
143	202	172	233	2
177	190	202	214	2
176	209	202	229	2
194	237	221	261	2
202	263	229	293	2
221	188	260	246	3
225	223	260	285	3
196	113	227	160	3
232	114	266	166	3
187	8	223	84	3
176	52	200	97	3
200	54	226	91	3
163	0	197	24	2
238	0	277	17	2
241	78	269	98	2
258	69	284	93	2
298	145	341	182	2
346	62	372	85	2
393	47	414	71	2
379	163	427	194	2
451	99	488	132	2
445	79	477	99	2
509	0	544	39	1
544	57	570	76	2
557	55	583	76	2
607	25	624	46	2
604	60	631	85	2
648	62	689	122	1
647	117	673	139	2
665	139	692	159	2
549	136	583	172	2
522	95	557	126	2
550	98	574	121	2
565	107	596	131	2
485	170	512	194	2
469	180	499	209	2
537	180	564	197	2
561	185	590	207	2
475	254	499	271	2
494	253	514	276	2
485	279	501	296	2
519	238	541	255	2
261	232	326	293	1
275	252	292	267	2
283	321	310	351	2
313	308	342	335	2
332	326	348	341	2
348	375	371	393	2
332	380	354	400	2
325	411	347	435	2
348	354	388	401	1
219	374	246	402	2
209	386	236	410	2
200	399	234	430	3
150	392	173	410	2
9	294	48	318	2
45	292	81	319	2
47	415	106	444	3
56	371	119	413	1
7	464	43	493	3
14	450	41	470	2
10	430	35	453	2
68	458	102	486	2
67	480	92	509	2
52	477	75	511	2
106	474	139	507	2
125	450	163	475	2
148	466	174	509	3
124	507	158	545	3
4	536	25	553	2
0	553	16	584	2
128	599	145	614	2
237	524	262	545	2
262	511	289	537	2
275	446	339	524	1
437	367	457	384	2
551	332	587	366	2
513	379	539	411	2
492	364	520	393	2
481	393	509	419	2
493	439	529	461	2
489	452	510	485	2
552	495	577	522	2
481	435	553	522	1
586	455	622	486	2
625	454	657	505	2
656	491	699	532	2
673	524	701	548	2
683	472	734	541	1
669	441	733	537	1
704	531	754	581	1
726	486	755	520	2
728	515	752	544	2
711	536	737	564	2
713	541	746	593	3
725	559	752	594	3
745	545	777	586	3
769	367	819	426	1
709	169	755	230	1
686	148	741	223	1
668	188	695	212	2
674	211	689	234	2
660	214	679	231	2
682	208	698	233	2
631	236	660	267	2
718	97	744	117	2
713	74	742	99	2
739	52	765	76	2
688	1	715	13	2
756	9	823	69	1
780	41	816	87	1
789	82	828	111	2
776	98	841	117	3
844	101	869	124	2
801	118	830	139	2
916	40	943	65	2
873	9	902	29	2
847	0	871	20	2
907	177	936	211	2
829	198	864	229	2
781	211	802	235	2
759	235	781	255	2
729	258	760	292	2
888	281	951	321	1
853	248	933	340	1
884	285	954	353	1
861	353	932	444	1
854	352	878	381	2
896	347	929	384	2
857	423	885	443	2
921	253	942	279	2
941	267	964	295	2
961	272	985	296	2
955	311	979	334	2
950	338	975	364	2
943	373	964	397	2
888	482	948	544	1
877	568	906	597	2
959	597	987	622	2
606	578	635	612	2
390	487	437	538	1
424	552	454	574	2
278	551	312	596	2
322	545	366	583	2
130	591	207	657	1
161	591	203	648	1
205	612	237	647	2
84	617	117	647	2
128	668	150	687	2
66	650	131	725	1
84	703	112	729	2
1	689	33	718	2
4	721	28	749	2
31	699	60	724	2
138	736	166	769	2
155	762	181	785	2
118	806	147	837	2
103	829	133	852	2
91	837	117	864	2
21	795	46	817	2
71	768	126	816	1
86	850	157	932	1
102	885	130	917	2
199	827	225	854	2
193	856	217	888	2
228	899	251	922	2
44	937	72	972	2
-1	923	18	949	2
145	948	176	978	2
152	933	181	959	2
225	966	263	993	2
212	978	252	1016	2
200	1013	226	1042	2
234	1016	258	1036	2
204	1040	284	1078	3
288	1042	320	1061	2
301	1017	326	1043	2
366	985	389	1008	2
360	927	385	952	2
374	918	398	940	2
342	903	377	924	2
286	700	353	769	1
331	758	376	797	3
306	814	339	845	2
325	710	348	731	2
342	712	375	742	2
306	680	341	712	2
328	677	349	694	2
348	670	387	702	2
439	596	466	636	3
447	579	469	611	3
487	628	507	647	2
566	657	605	687	2
592	640	618	668	2
749	684	784	720	2
879	649	913	678	2
680	725	706	749	2
715	794	751	819	2
621	714	679	798	1
637	699	677	746	3
620	682	657	717	3
607	707	628	732	2
625	739	643	771	2
544	705	605	782	1
527	718	553	754	2
563	790	587	811	2
586	777	613	797	2
581	791	607	816	2
572	817	632	901	1
589	837	632	877	1
550	867	584	896	2
569	871	636	935	1
525	838	616	969	1
594	938	621	964	2
609	914	640	941	2
526	809	554	829	2
514	813	542	838	2
508	794	540	816	2
493	803	523	830	2
488	767	538	828	1
475	784	500	807	2
518	760	544	787	2
516	779	544	803	2
455	838	484	859	2
428	850	456	887	2
426	901	448	923	2
464	886	486	909	2
387	843	414	869	2
391	897	417	921	2
391	837	456	915	1
456	914	487	975	3
471	980	491	998	2
529	1015	558	1047	2
602	1032	637	1064	2
732	877	759	905	2
750	890	780	918	2
753	841	788	880	2
670	859	695	883	2
611	804	688	895	1
679	875	706	899	2
697	863	726	889	2
727	843	754	869	2
781	777	859	847	1
794	782	824	808	2
815	836	847	875	2
831	822	862	861	2
773	932	804	968	3
801	956	828	984	2
713	956	743	983	2
946	896	976	926	2
856	965	897	1003	2
831	945	909	1036	1
852	1009	934	1074	1
887	1053	908	1084	2
520	1040	599	1135	1
566	1112	593	1131	2
592	1115	619	1143	2
735	1124	768	1161	2
810	1109	832	1131	2
358	1106	402	1131	3
194	1103	216	1124	2
69	1040	139	1105	1
77	1020	102	1043	2
-1	1102	16	1136	2
1	1071	25	1104	2
16	1056	43	1088	2
74	1163	105	1186	2
416	1157	449	1183	2
559	1158	595	1199	3
622	1096	669	1149	2
840	997	934	1105	2
920	1035	947	1065	2
942	1031	972	1062	2
972	1027	1000	1060	2
965	1058	991	1075	2
947	1071	973	1094	2
954	1020	1021	1099	1
1028	1080	1056	1104	2
1028	1109	1056	1138	2
1061	1120	1085	1143	2
1029	1160	1061	1194	2
1068	1153	1108	1185	2
1205	1079	1251	1131	1
1238	1119	1271	1165	3
1259	1126	1301	1190	1
1286	1135	1314	1181	2
1293	1182	1322	1203	2
1311	1174	1333	1195	2
1158	1080	1268	1159	1
1154	1054	1177	1077	2
1197	1045	1220	1069	2
1217	1044	1245	1059	2
1377	1017	1403	1042	2
1402	977	1433	1013	2
1409	955	1440	987	2
1379	984	1466	1097	1
1468	1028	1501	1062	2
1467	1069	1498	1098	2
1546	1113	1583	1182	3
1566	981	1598	1023	3
1559	945	1588	976	2
1567	919	1597	947	2
1467	901	1569	991	1
1487	941	1551	1023	1
1536	978	1559	1001	2
1517	1045	1550	1076	2
1538	1026	1569	1051	2
1438	1160	1465	1185	2
1450	1170	1481	1200	2
1370	1151	1431	1200	1
1252	944	1304	1002	1
1256	918	1295	954	2
1418	903	1458	938	2
1248	849	1276	875	2
1245	817	1279	850	2
1284	796	1335	893	1
1272	749	1376	873	1
1329	838	1357	864	2
1306	829	1342	853	2
1296	849	1327	869	2
1300	871	1326	888	2
1170	756	1254	867	1
1128	776	1155	798	2
999	869	1023	893	2
999	947	1022	977	2
1116	870	1138	892	2
1139	861	1158	883	2
1005	778	1080	889	1
1022	789	1125	879	1
1088	852	1114	880	2
1126	809	1159	847	2
975	782	1010	819	2
1076	995	1105	1029	2
1572	723	1599	806	1
1567	664	1599	694	2
1556	633	1599	664	2
1513	632	1538	656	2
1505	657	1536	690	2
1376	623	1421	656	2
1324	624	1353	653	2
1263	643	1305	674	2
1272	700	1296	725	2
1295	696	1324	727	2
1219	690	1261	726	2
1145	676	1166	700	2
1029	679	1054	701	2
1006	691	1054	749	1
983	706	1063	762	1
957	654	987	678	2
989	565	1081	660	1
984	573	1012	608	2
1007	600	1039	633	2
1006	542	1034	569	2
1043	602	1074	630	2
1053	626	1077	649	2
1022	629	1053	659	2
1116	618	1142	639	2
1185	594	1214	621	2
1192	572	1215	593	2
1209	571	1235	593	2
1140	539	1167	566	2
1252	479	1339	591	1
1270	517	1302	551	2
1228	529	1257	555	2
1334	516	1363	548	2
1412	451	1453	489	3
1468	445	1506	475	3
1404	435	1433	463	2
1440	417	1466	446	2
1402	412	1433	441	2
1376	426	1401	449	2
1334	424	1360	450	2
1231	468	1257	492	2
1211	491	1238	517	3
1189	399	1245	475	1
1224	366	1274	411	3
1236	369	1263	396	2
1047	376	1087	413	2
1032	405	1066	444	2
971	371	1057	467	1
950	376	1009	435	1
963	372	990	395	2
967	347	999	372	2
1004	342	1037	371	2
1021	356	1052	381	2
994	372	1021	395	2
1389	567	1429	603	2
1509	471	1544	498	3
1484	325	1528	373	3
1566	205	1598	273	3
1504	272	1536	297	2
1520	289	1560	326	2
1571	303	1593	329	2
1499	315	1586	393	1
1551	341	1577	389	2
1528	347	1574	386	2
1450	358	1482	390	2
1381	303	1435	386	1
1350	258	1460	354	1
1405	291	1440	323	2
1353	335	1390	372	3
1375	362	1397	382	2
1325	195	1360	235	2
1263	225	1338	329	1
1315	281	1357	327	2
1287	292	1327	325	2
1272	316	1303	344	2
1254	290	1288	319	2
1225	275	1262	308	2
1206	227	1253	269	2
1377	159	1402	183	2
1507	145	1529	174	2
1496	123	1540	160	3
1543	126	1571	158	2
1491	175	1525	204	2
1460	171	1488	193	2
1569	101	1598	130	2
1564	136	1599	186	1
1590	178	1598	198	2
1527	12	1590	84	1
1513	23	1535	41	2
1496	26	1526	66	2
1406	38	1427	58	2
1398	53	1421	80	3
1425	40	1454	72	3
1245	-1	1315	31	1
1148	36	1229	94	1
1198	9	1225	33	2
1174	1	1200	20	2
1082	41	1124	97	1
1113	253	1140	302	3
974	114	1039	137	3
973	71	998	103	2
944	46	982	86	2
1029	16	1061	54	2
1036	1	1131	43	1
1055	1	1085	12	2
1070	43	1093	68	2
1080	51	1107	79	2
1111	45	1136	74	2
1037	55	1074	71	2
1044	68	1071	90	2
1032	82	1059	106	2
1111	106	1134	129	2
1077	117	1123	167	1
1068	126	1092	148	2
976	143	999	166	2
1005	143	1042	174	2
1091	163	1112	202	3
1094	209	1119	241	3
1100	238	1127	270	3
1146	225	1168	253	2
1069	243	1090	265	2
1132	294	1188	326	2
1163	316	1186	342	2
1101	321	1128	347	2
1116	309	1144	343	2
1072	193	1103	219	2
1066	171	1092	198	2
1056	173	1074	200	2
1552	0	1600	19	1
718	10	777	67	1
1044	430	1100	484	1
390	248	439	290	2
197	285	221	314	2
1510	401	1575	438	2
1155	133	1217	186	1
1212	26	1248	64	2
891	68	928	104	2
