x1	y1	x2	y2
61	25	105	65
83	51	114	84
49	64	83	91
217	127	251	158
364	90	389	115
352	109	383	140
302	127	333	161
296	191	325	222
366	240	403	274
185	360	212	387
151	393	188	434
87	396	114	429
63	387	93	417
12	392	45	423
308	315	343	349
363	279	393	312
502	342	537	377
562	362	588	386
593	349	628	377
521	202	555	235
520	56	555	87
457	1	505	40
429	53	468	84
323	479	370	523
362	463	413	512
386	506	419	539
366	542	405	580
136	544	162	571
196	555	227	586
625	374	653	407
672	415	704	448
671	309	703	340
695	266	729	302
708	230	747	264
657	57	684	86
647	77	672	111
953	7	994	42
909	37	950	72
1518	1109	1561	1152
1575	1050	1599	1097
1522	1034	1555	1062
1310	1072	1348	1108
1248	1071	1274	1101
1268	1039	1299	1073
1318	958	1348	985
1335	952	1366	976
1399	971	1431	1000
1502	883	1531	917
1511	850	1535	887
1546	903	1582	941
1307	893	1345	930
1231	900	1261	931
1176	966	1212	1013
1088	1066	1114	1094
1028	1034	1060	1060
1010	1081	1054	1113
1000	1171	1026	1198
1157	1189	1181	1200
1189	813	1226	860
1018	794	1044	823
1000	778	1036	805
928	839	972	873
872	1043	905	1077
870	992	904	1017
826	965	854	991
779	978	804	1001
735	1009	769	1036
733	1041	767	1074
653	1072	679	1104
557	1091	593	1123
527	1072	559	1105
618	878	650	909
651	855	680	883
670	850	706	883
852	819	886	851
832	834	875	865
1009	711	1039	747
973	620	1010	666
999	583	1037	618
1199	580	1232	608
1254	544	1282	578
1330	729	1356	756
1447	743	1483	767
1502	703	1532	741
1583	529	1599	561
1423	463	1453	488
956	553	986	593
886	577	915	614
881	605	916	639
743	648	773	681
662	704	691	728
512	691	544	720
460	766	502	811
391	680	439	728
390	640	423	682
458	629	487	664
599	522	629	558
637	550	675	595
766	505	793	547
372	839	401	879
427	986	456	1022
283	773	332	828
315	817	353	856
185	909	230	971
283	997	305	1025
293	996	330	1035
402	1070	440	1101
323	1160	359	1198
250	1086	282	1121
220	1037	252	1067
193	1134	221	1166
41	1057	73	1085
26	1086	54	1118
0	1086	30	1116
138	909	174	944
106	887	140	918
53	851	77	886
63	835	101	866
119	802	152	834
145	776	175	807
85	781	124	811
73	751	107	786
43	746	78	785
60	708	102	751
732	352	768	388
784	286	818	317
879	243	916	274
1036	366	1065	399
1076	354	1113	385
967	428	997	459
1196	345	1222	371
1207	309	1232	340
1236	283	1278	331
1251	369	1287	400
1273	403	1307	435
1421	160	1447	189
1448	143	1482	175
1477	239	1518	283
1470	302	1509	337
1302	195	1337	224
1295	82	1336	121
1410	73	1452	105
1284	48	1321	81
1225	13	1268	44
1171	37	1206	68
1136	40	1171	72
1117	17	1154	51
1077	21	1129	61
