x1	y1	x2	y2	celltype
73	13	130	65	1
46	14	114	79	1
121	39	159	76	2
14	101	49	136	2
1	101	63	168	1
1	171	33	204	2
97	132	140	166	2
142	116	174	147	2
109	181	152	218	2
177	147	201	169	2
198	115	233	150	2
193	72	264	150	1
258	50	292	84	2
300	72	390	173	1
308	104	348	141	2
269	172	307	198	2
260	172	366	250	1
319	187	344	206	2
285	221	313	241	2
283	191	360	243	3
378	241	437	284	3
403	176	462	249	1
457	219	492	252	2
508	140	533	164	2
508	135	574	185	1
522	86	555	117	2
701	88	750	140	3
761	19	815	61	3
736	0	821	25	1
605	0	640	11	2
848	39	893	83	3
904	15	954	70	1
737	166	826	241	1
732	178	773	226	2
753	157	795	189	2
773	210	818	265	1
912	229	947	255	2
850	317	882	344	2
804	280	887	360	1
928	420	968	458	2
586	338	677	424	1
607	346	646	383	2
594	423	634	457	2
573	417	610	451	2
586	442	629	484	2
597	495	623	531	3
388	293	511	398	1
402	276	450	339	1
450	289	494	324	2
492	323	520	354	2
407	358	442	395	2
457	344	497	371	2
448	396	495	424	2
421	428	460	460	2
147	286	225	339	1
179	286	220	314	2
228	317	274	343	2
265	329	292	355	2
301	299	332	318	2
133	308	163	339	2
156	348	180	375	2
54	304	83	328	2
74	327	112	362	2
169	407	207	445	2
239	386	323	438	1
270	394	308	428	2
292	469	324	516	2
252	484	372	577	1
319	487	363	525	2
261	537	308	568	2
273	570	306	605	2
369	497	401	547	2
403	552	434	590	2
371	536	493	612	1
486	506	526	551	2
496	567	542	610	2
453	461	499	495	2
380	594	412	636	2
552	536	607	625	1
589	530	627	558	2
655	571	685	599	2
841	467	915	526	1
847	491	889	541	2
846	549	889	592	2
160	534	186	554	2
215	556	256	586	2
137	581	177	617	2
0	558	13	580	2
1	600	32	656	1
0	715	18	743	2
148	582	203	655	1
156	644	178	670	2
212	625	243	654	2
381	643	485	718	1
526	661	619	736	1
587	618	617	653	2
519	717	548	750	2
443	690	533	779	1
311	688	390	757	1
347	715	387	752	2
311	760	342	779	2
293	765	329	792	2
274	782	317	842	3
234	760	271	799	2
169	727	204	762	2
417	803	447	832	2
521	784	572	810	2
668	750	709	785	2
20	780	70	811	2
34	803	69	825	2
66	809	116	845	2
21	765	131	848	1
69	902	108	932	2
116	883	170	951	1
131	831	162	868	2
135	956	173	991	2
1	979	37	1038	1
204	974	252	1026	2
234	943	303	990	2
364	888	447	952	1
381	890	430	922	2
454	945	497	979	2
509	913	602	961	1
665	805	746	856	1
762	826	807	862	2
791	731	833	758	2
862	598	900	673	3
898	617	933	665	3
909	649	947	683	2
939	719	968	742	2
940	725	970	752	2
781	663	879	750	1
820	663	852	701	2
833	684	874	726	2
867	808	905	839	2
923	864	959	887	2
918	880	938	918	2
770	796	867	878	1
772	857	801	885	2
809	867	836	892	2
797	809	840	848	2
715	868	746	893	2
742	881	767	906	2
823	961	848	987	2
895	980	919	1029	3
635	903	718	982	1
604	959	637	994	2
550	1014	597	1049	2
476	1042	501	1074	2
499	1073	525	1101	2
324	1133	352	1161	2
87	1086	113	1120	2
128	1158	159	1189	2
277	1169	310	1194	2
251	1175	279	1198	2
393	1185	434	1197	2
468	1187	499	1201	2
470	1136	551	1203	1
682	1112	716	1149	2
772	1023	800	1049	2
732	1081	790	1145	1
756	1061	786	1085	2
747	1090	773	1130	2
760	1155	791	1173	2
723	1174	763	1199	2
805	1148	833	1176	2
902	1074	933	1109	2
959	1107	996	1139	2
288	885	353	937	1
109	651	164	697	1
36	713	126	760	1
722	572	811	653	1
1241	720	1277	765	3
1243	768	1285	805	3
1251	836	1311	903	3
1216	875	1331	990	1
1176	978	1212	1004	2
1066	981	1089	1001	2
1122	1040	1158	1069	3
1159	1116	1189	1146	2
1054	887	1131	936	1
1084	853	1125	883	2
1030	779	1079	820	2
1436	1064	1464	1088	2
1245	918	1271	940	2
1307	864	1341	890	2
1333	866	1365	889	2
1334	822	1383	865	2
1371	759	1434	813	1
1448	734	1480	776	2
1506	802	1537	837	2
1483	755	1591	839	1
1517	732	1599	793	1
1540	717	1578	750	2
1534	1006	1563	1035	2
1503	1058	1525	1079	2
1516	1086	1540	1108	2
1463	1058	1581	1165	1
1480	1082	1502	1127	3
1535	1098	1562	1126	2
1443	1103	1482	1136	2
1413	1124	1451	1150	2
1429	1156	1452	1196	3
1398	1101	1439	1129	3
1484	1176	1519	1201	2
1373	1166	1397	1188	2
1342	1153	1375	1172	2
1284	1158	1331	1196	2
1186	1165	1289	1197	1
1244	1180	1284	1198	2
1484	862	1558	927	1
1296	741	1324	772	2
1276	706	1301	732	2
1242	686	1278	715	2
1233	669	1261	695	2
1165	635	1234	705	1
1172	668	1208	697	2
1233	625	1268	654	2
1183	597	1217	628	2
1202	587	1227	609	2
1127	599	1160	627	2
1097	610	1132	639	2
1553	1043	1601	1117	1
1012	576	1082	643	1
1117	530	1206	604	1
1129	559	1163	596	2
1131	542	1174	573	2
1204	552	1238	588	2
1041	478	1086	516	2
1245	421	1300	484	1
1355	411	1433	493	1
1432	561	1510	626	1
1463	566	1494	595	2
1469	534	1496	564	2
1545	583	1599	652	1
1581	383	1601	418	2
1507	320	1544	353	2
1477	307	1521	334	2
1488	286	1520	314	2
1340	216	1410	288	1
1283	141	1377	207	1
1211	110	1250	152	2
1117	100	1160	136	2
1025	232	1125	321	1
959	200	1020	256	1
973	236	1006	262	2
953	258	993	288	2
1076	322	1127	372	1
1100	343	1131	372	2
1015	344	1041	373	2
1083	378	1124	415	2
1059	381	1141	444	1
1039	414	1094	446	2
1132	337	1172	378	2
1171	379	1198	409	2
1136	343	1214	419	1
1096	305	1173	378	1
1140	287	1173	316	2
1161	310	1197	341	2
1042	275	1071	300	2
1098	239	1125	264	2
1133	235	1165	286	2
1099	144	1126	179	3
913	457	972	529	1
707	424	786	502	1
916	0	958	21	2
956	10	999	36	2
947	1	989	23	2
1068	8	1154	92	1
1153	37	1226	91	1
1183	47	1219	80	2
1209	1	1250	37	3
1203	-1	1242	16	2
1369	10	1398	33	2
1360	53	1399	81	2
1417	3	1506	69	1
1472	34	1530	74	1
1500	40	1536	70	2
1497	0	1530	26	2
1480	5	1511	30	2
1418	0	1461	30	2
1585	136	1600	167	2
1574	167	1600	185	2
38	302	140	371	1
0	440	27	524	1
227	923	344	1018	1
742	1000	837	1089	1
1053	959	1141	1031	1
1106	690	1191	762	1
1489	1121	1509	1159	3
1566	805	1592	829	2
1354	0	1408	18	2
