x1	y1	x2	y2
55	135	112	205
71	107	125	160
27	64	107	134
59	-1	94	20
186	1	285	67
305	1	341	36
359	139	441	214
376	21	432	70
443	61	508	154
368	62	418	123
448	0	488	20
518	170	567	219
533	168	595	231
481	185	550	242
597	86	661	129
627	1	725	49
780	7	821	48
831	45	882	92
871	40	935	118
587	196	687	285
692	269	728	312
604	292	655	355
623	312	685	387
322	282	386	356
255	124	330	221
182	212	232	256
233	227	306	290
9	286	69	337
3	330	46	366
1	268	50	308
93	386	186	463
307	365	360	416
297	395	347	433
344	480	401	542
520	438	551	471
462	336	524	371
538	362	581	417
493	408	537	443
792	283	862	358
863	247	942	365
811	362	847	402
885	441	942	515
577	430	663	531
577	493	664	570
634	392	716	468
713	512	802	605
740	566	804	610
543	471	576	507
410	521	448	557
356	505	447	596
397	476	454	518
346	560	409	626
578	532	630	607
548	494	598	550
519	542	572	589
892	620	971	732
314	628	367	695
317	586	408	645
353	693	432	735
451	640	518	721
508	702	602	767
568	729	635	823
631	664	689	749
639	640	711	705
687	673	751	762
817	764	891	846
854	783	914	841
764	814	813	869
688	857	759	940
588	869	658	936
491	783	577	883
413	820	471	890
354	787	395	879
240	762	350	837
273	830	323	872
76	852	160	923
200	909	237	940
34	984	69	1017
0	820	45	902
45	834	84	890
1	581	46	645
213	680	252	726
134	988	195	1062
0	1071	52	1148
54	1150	104	1196
41	1182	80	1201
163	1041	258	1091
298	1157	334	1192
323	1149	382	1198
426	1153	472	1195
487	1140	536	1195
562	1078	594	1120
610	1140	688	1199
872	882	936	959
961	908	1022	975
1004	911	1113	980
1054	905	1116	970
987	1000	1051	1048
1073	1104	1112	1141
1034	1100	1142	1155
1134	1021	1231	1092
1547	1177	1588	1200
1554	1118	1588	1155
1531	1097	1578	1140
1353	939	1440	1022
1192	934	1229	980
1197	867	1256	924
1498	940	1566	1003
1393	817	1444	884
1411	787	1446	830
1378	647	1426	715
1398	639	1453	720
1201	638	1262	716
1179	648	1239	731
1017	642	1094	699
983	567	1118	695
1093	728	1149	774
1133	575	1190	631
1510	730	1577	807
1554	740	1602	801
1589	724	1599	740
1590	697	1601	714
1581	617	1601	658
1484	637	1544	697
1265	529	1341	614
1089	472	1152	551
981	512	1068	584
1416	340	1506	426
1495	261	1560	324
1150	199	1235	280
1014	227	1105	277
1122	24	1207	106
1117	349	1172	411
1361	208	1437	277
1430	133	1502	205
1463	109	1522	167
1372	433	1435	493
1297	395	1335	431
1584	356	1599	397
1560	459	1599	505
1492	452	1547	514
1161	14	1208	61
1159	59	1205	104
1205	1	1247	16
1262	2	1350	49
1272	161	1331	215
1365	100	1403	133
881	122	943	174
987	16	1033	64
182	696	247	765
1451	345	1498	395
1489	237	1600	339
1432	163	1480	200
