x1	y1	x2	y2
51	1	87	35
-1	121	24	155
215	0	254	22
271	11	300	42
252	73	279	103
301	113	326	143
480	35	508	67
472	68	501	96
440	92	478	122
369	61	402	93
486	97	516	125
530	95	566	131
236	168	275	204
125	124	162	146
103	145	143	184
2	222	32	254
-2	267	28	298
0	293	16	324
127	326	154	356
179	310	210	342
210	308	242	334
243	315	271	340
432	313	461	342
456	301	482	329
349	391	384	420
120	434	156	458
0	482	27	511
414	398	451	429
663	189	698	218
676	207	704	240
682	116	708	146
707	97	738	124
749	59	794	80
829	28	861	54
863	6	907	34
877	87	907	115
947	72	975	104
954	54	984	80
1045	13	1079	46
1053	-1	1082	11
1109	31	1145	71
1277	19	1305	44
1308	35	1342	66
1132	150	1167	177
1259	248	1300	275
1258	276	1283	298
1419	196	1446	225
1398	135	1434	170
730	222	763	254
767	228	797	254
881	240	908	267
919	160	952	184
1045	107	1073	133
1033	262	1075	314
832	261	870	302
710	302	748	342
705	323	741	359
788	330	826	361
870	328	905	356
891	314	916	361
929	323	964	352
963	344	992	369
1024	353	1050	384
1044	384	1073	414
1115	456	1142	491
1341	464	1368	495
1382	544	1414	577
1105	567	1133	602
1081	583	1121	616
1063	632	1096	672
992	442	1029	471
1009	457	1040	492
1254	628	1280	657
1278	621	1308	648
1277	670	1303	696
1264	694	1297	724
1241	668	1271	697
1037	736	1063	765
1180	772	1212	803
1296	813	1325	848
876	661	912	691
861	614	892	640
879	586	913	612
879	509	909	543
752	436	787	487
724	381	756	409
611	420	648	455
574	545	605	572
729	628	758	659
706	653	741	688
641	698	671	730
832	700	866	732
855	742	880	771
1064	379	1104	425
404	486	446	525
431	512	478	541
544	610	575	644
351	717	386	764
770	763	798	791
823	748	854	775
54	597	94	623
117	783	146	813
519	788	564	827
412	795	439	824
493	587	534	622
123	891	152	915
149	956	186	978
159	994	196	1028
0	1089	16	1122
145	1154	178	1180
35	1165	85	1202
0	879	30	904
-2	1132	24	1162
64	651	90	678
312	757	350	789
141	516	175	548
268	457	303	499
299	1053	329	1086
390	1075	414	1102
348	909	377	936
361	859	386	887
414	914	445	945
445	889	487	924
530	1067	577	1097
758	948	806	982
707	950	748	989
867	1016	896	1048
864	851	898	897
935	840	980	884
1016	1112	1049	1144
928	1189	959	1200
1079	1061	1120	1094
1100	807	1134	838
1121	877	1156	911
1146	963	1205	1000
1230	1057	1269	1086
1349	864	1378	893
1348	892	1377	925
1314	1046	1351	1076
1329	1101	1356	1129
1368	1052	1409	1083
1468	883	1504	917
1544	990	1580	1022
1586	926	1600	954
1474	681	1512	717
1434	707	1472	742
1468	706	1560	803
1500	600	1527	638
1539	480	1568	508
1563	461	1590	485
1460	345	1487	371
1466	317	1498	349
1501	318	1535	353
1585	332	1599	363
1589	392	1598	421
1537	190	1569	220
1537	149	1569	179
1531	109	1560	134
1511	93	1544	128
1481	97	1512	132
1465	81	1496	112
1472	130	1498	160
1532	25	1569	56
1570	28	1600	62
1518	0	1552	23
1300	466	1346	498
670	300	700	330
