x1	y1	x2	y2
860	139	895	162
86	3	120	39
7	0	43	29
1	13	23	43
20	25	47	53
39	38	65	61
39	0	76	13
145	0	177	19
192	16	227	44
175	38	213	68
230	0	299	17
288	1	329	17
155	101	201	119
141	119	174	153
15	101	50	129
0	75	45	112
-1	172	25	207
186	149	227	174
188	131	224	160
202	116	230	138
232	45	259	71
370	84	395	105
409	27	445	59
391	51	423	70
406	96	440	127
357	115	398	150
313	126	348	161
311	102	356	134
345	163	372	189
381	153	406	183
393	139	433	168
469	90	498	114
172	248	201	271
134	251	173	280
98	352	136	379
59	371	112	415
7	405	46	433
20	350	69	390
-2	348	13	365
179	302	226	330
226	285	256	319
298	302	331	319
493	70	540	101
501	87	534	114
509	27	546	58
530	12	562	40
465	0	501	37
606	22	630	41
578	65	609	107
627	78	667	102
646	114	694	154
624	123	659	159
600	110	650	145
694	92	730	116
727	73	767	113
753	66	797	99
807	50	858	93
547	190	592	218
527	166	567	197
504	208	543	236
436	242	466	273
478	262	520	290
511	246	540	271
453	263	486	282
591	343	635	384
388	346	420	370
405	335	463	365
295	345	325	372
228	339	277	372
270	371	312	401
226	409	270	436
216	405	247	431
344	395	381	430
348	363	374	381
423	422	467	452
410	448	447	474
413	475	447	507
329	475	373	504
73	448	112	483
51	463	70	492
2	441	37	461
13	491	54	521
168	516	194	539
0	556	31	591
7	575	34	599
33	581	70	607
184	585	215	616
340	533	385	572
414	525	453	556
224	585	267	617
553	418	590	456
576	413	608	448
479	446	516	469
508	496	541	521
460	518	499	552
542	511	579	548
550	503	572	527
578	534	609	562
582	502	630	550
636	482	663	515
639	428	683	459
555	242	601	286
733	293	770	322
843	333	871	363
937	269	964	296
873	198	916	224
739	416	771	445
724	447	755	468
707	485	742	512
768	483	799	510
801	425	824	456
836	390	861	407
855	383	891	404
825	458	852	490
819	446	852	463
709	523	739	547
682	557	717	590
698	550	724	577
659	518	687	544
604	584	641	621
792	-1	827	15
200	612	240	649
112	641	151	663
105	695	141	715
139	721	167	746
146	734	183	760
180	756	216	780
224	675	254	705
210	697	240	731
252	716	289	741
296	633	324	663
309	626	338	648
317	592	358	629
295	559	319	587
255	600	288	630
387	594	426	631
416	638	440	661
469	599	498	636
591	633	634	655
632	624	656	657
642	640	667	661
583	657	627	697
604	655	633	684
598	703	634	739
641	726	680	752
653	731	690	763
703	659	740	690
720	630	750	660
506	730	548	773
528	754	558	779
498	763	536	791
526	769	558	797
558	773	577	793
573	773	597	787
585	780	606	798
454	742	480	764
424	703	473	728
355	690	390	714
361	714	397	741
176	801	215	829
92	786	129	820
47	843	96	881
200	879	240	913
250	876	278	908
247	829	277	856
277	819	303	854
324	787	349	823
422	813	461	853
391	851	420	878
522	818	557	846
14	933	61	953
46	993	84	1018
98	1034	124	1066
124	1013	162	1052
165	1031	223	1096
69	1089	114	1119
108	1128	152	1160
-1	1183	14	1198
79	1174	115	1201
206	1162	242	1198
188	1175	224	1199
276	1174	310	1200
299	1062	333	1094
388	1077	414	1094
517	1048	554	1088
487	1155	522	1184
421	1105	456	1124
410	1123	450	1151
364	1145	410	1178
543	1168	582	1200
427	997	472	1028
390	1017	428	1050
288	917	328	948
256	931	285	954
282	955	310	976
276	974	302	999
324	943	349	974
341	960	366	985
390	954	413	977
410	905	434	938
402	904	441	927
517	977	542	1000
529	987	563	1018
549	1003	575	1024
578	1120	610	1148
582	1186	610	1200
628	1075	654	1098
636	1068	661	1087
631	1098	653	1121
688	1141	709	1171
667	1182	695	1201
698	1181	745	1200
720	1142	757	1169
747	1110	781	1145
850	1147	892	1171
847	1182	882	1200
853	1108	905	1156
922	1110	950	1142
659	1004	694	1038
694	983	729	1017
626	1004	653	1035
631	991	674	1023
690	965	727	988
738	943	773	978
760	947	802	982
644	887	675	915
538	891	574	928
571	931	598	958
482	893	508	916
494	878	521	900
607	805	633	829
639	822	664	851
657	804	688	838
684	812	711	840
682	841	711	863
669	873	703	900
752	826	799	861
785	804	825	846
802	1021	836	1054
797	924	823	961
862	933	888	961
851	839	882	869
896	826	931	859
804	773	839	802
860	752	885	775
791	667	830	696
925	743	960	771
931	751	964	792
938	698	966	716
930	637	962	671
880	639	922	677
981	952	1016	990
923	933	996	961
1005	900	1038	938
1011	875	1036	904
1057	912	1095	943
967	1000	992	1022
988	995	1018	1029
1004	1027	1049	1058
1031	1054	1070	1093
1054	1059	1093	1094
1083	1088	1109	1120
1098	1088	1125	1119
1122	1134	1161	1170
1112	1177	1143	1200
1040	1177	1066	1199
1021	1179	1044	1198
1169	1183	1203	1199
1181	1159	1218	1188
1157	1088	1188	1119
1185	1046	1228	1084
1225	1071	1263	1109
1253	1111	1273	1131
1215	1138	1253	1171
1280	1126	1318	1162
1307	1116	1352	1155
1379	1104	1403	1134
1382	1083	1421	1118
1378	1064	1400	1082
1430	1150	1458	1175
1416	1180	1455	1199
1335	1187	1364	1201
1466	1137	1498	1168
1529	1150	1556	1172
1530	1141	1551	1154
1549	1131	1589	1176
1591	1177	1600	1199
1582	1080	1599	1117
1582	989	1599	1030
1568	1001	1597	1019
1508	957	1552	991
1493	971	1528	1008
1465	989	1509	1019
1471	999	1504	1036
1435	1008	1466	1042
1330	1027	1363	1062
1312	1020	1341	1052
1260	1038	1296	1073
1252	1009	1289	1048
1230	1006	1264	1040
1275	984	1307	1016
1111	1043	1140	1077
1081	992	1108	1037
1111	996	1138	1016
1137	958	1171	987
1061	967	1099	1001
1081	952	1112	975
1257	897	1295	939
1287	929	1326	967
1314	902	1349	942
1316	898	1365	947
1294	890	1336	933
1367	956	1406	1000
1395	947	1424	976
1089	846	1118	870
1046	809	1068	833
1099	746	1143	787
1154	778	1182	813
1204	785	1246	818
1236	729	1279	765
1200	703	1233	741
1164	686	1202	706
1321	732	1342	769
1364	839	1400	885
1280	826	1306	861
1246	808	1277	837
1417	847	1449	896
1521	872	1548	923
1538	900	1561	941
1546	942	1570	969
1552	870	1589	910
1553	895	1579	911
1443	827	1491	871
1395	800	1425	833
1360	814	1405	843
1331	808	1371	836
1366	777	1394	797
1399	765	1433	796
1394	752	1419	774
1391	734	1419	757
1386	715	1414	748
1474	709	1518	747
1564	694	1593	719
1571	756	1598	786
1496	761	1535	796
1490	780	1527	802
1458	751	1503	789
1431	679	1462	705
1406	703	1437	725
1056	643	1089	665
1066	663	1093	687
1007	640	1044	676
991	637	1033	670
993	618	1024	649
979	714	1014	741
953	775	986	805
951	592	982	624
887	588	930	627
1091	551	1129	587
1125	596	1154	627
1070	610	1108	633
1020	582	1058	612
1045	578	1082	623
1069	547	1099	566
1034	480	1067	516
1113	493	1158	527
846	567	883	593
826	603	865	625
1490	642	1523	683
1520	636	1558	675
1461	594	1498	631
1434	547	1468	582
1405	570	1444	597
1389	587	1423	612
1407	628	1439	670
1362	624	1400	654
1345	634	1375	649
1351	650	1393	682
1270	547	1313	583
1240	529	1287	549
1258	492	1308	532
1251	499	1289	527
1217	479	1248	511
1313	542	1338	567
1328	542	1366	565
1365	559	1403	590
1474	539	1501	564
1580	492	1600	530
1488	408	1556	451
1297	458	1331	501
1331	465	1368	503
1440	488	1467	516
1490	483	1518	518
1145	406	1182	449
1185	424	1217	452
1278	382	1314	418
1273	424	1326	454
1232	452	1286	478
967	455	1003	484
961	492	992	526
950	380	990	425
958	394	994	425
1014	390	1040	410
977	361	1012	385
918	335	963	359
956	303	984	336
962	305	994	339
1037	311	1071	352
1026	331	1079	370
1128	375	1169	404
1156	354	1191	377
