x1	y1	x2	y2
208	62	329	155
193	147	296	239
649	59	743	191
756	94	830	192
500	58	577	159
1208	71	1315	169
329	320	450	436
279	416	385	490
463	581	579	692
666	225	778	332
643	302	768	401
217	543	298	625
153	576	283	685
94	649	226	739
0	784	101	957
0	856	127	968
124	911	198	1016
18	978	107	1059
413	874	534	1031
647	690	763	819
974	682	1109	804
891	944	1008	1050
235	952	309	1047
17	1032	102	1096
1245	608	1333	701
1493	727	1584	828
1535	1008	1598	1105
795	298	875	380
1322	83	1428	200
432	469	494	527
114	473	149	551
1296	1157	1391	1202
1403	833	1504	893
1358	691	1464	742
990	689	1069	752
97	1024	169	1080
86	985	153	1039
241	256	299	319
934	0	1007	55
1362	194	1432	259
0	1088	41	1135
