x1	y1	x2	y2	celltype
38	86	92	119	3
104	290	130	324	3
124	345	181	371	3
182	343	234	384	3
9	428	43	477	3
27	428	55	457	2
279	353	316	378	3
334	321	401	337	3
426	317	489	340	3
499	317	542	339	3
616	222	670	276	3
648	228	675	255	2
649	316	685	354	3
695	364	723	424	3
64	492	91	530	3
161	568	203	591	3
179	564	220	588	3
275	456	300	503	3
439	560	468	597	3
323	230	380	285	1
343	215	370	247	2
374	242	401	272	2
303	209	342	241	2
264	238	295	264	2
92	203	114	225	2
12	156	51	187	2
27	228	70	265	2
25	259	57	283	2
45	321	69	350	2
21	336	49	360	2
88	359	114	384	2
63	330	110	365	2
244	355	270	383	2
270	341	304	367	2
311	332	337	370	2
330	316	356	353	2
277	179	313	215	2
206	143	255	170	2
215	149	250	185	2
130	135	163	166	2
154	155	176	179	2
188	119	216	142	2
132	75	162	105	2
9	32	30	59	2
0	0	8	12	2
176	0	213	8	2
205	32	223	58	2
207	92	232	112	2
210	101	241	124	2
293	136	329	162	2
271	128	310	157	2
149	45	184	82	2
233	32	264	59	2
313	53	340	80	2
356	76	387	106	2
368	13	404	39	2
352	0	395	17	2
290	-1	316	6	2
440	-1	475	17	2
528	101	562	139	2
471	141	503	178	2
462	190	496	218	2
484	166	513	196	2
568	183	594	212	2
574	201	600	227	2
620	177	644	202	2
630	162	660	193	2
563	156	613	221	3
753	192	780	220	2
703	163	730	185	2
634	101	673	137	2
539	300	570	324	2
513	331	538	351	2
528	337	554	357	2
677	0	707	38	2
627	12	669	34	2
734	94	761	118	2
770	98	796	131	2
698	0	724	32	2
721	-1	747	23	2
745	-1	769	9	2
781	53	808	80	2
813	142	841	178	2
759	231	783	261	2
777	295	816	333	2
813	326	840	354	2
788	334	814	362	2
751	397	781	424	2
824	59	879	119	1
836	30	865	63	2
848	65	873	94	2
854	105	879	130	2
873	139	918	175	2
949	133	983	167	2
918	73	949	103	2
929	88	945	103	2
889	23	942	88	1
898	5	921	27	2
880	69	905	98	2
871	183	899	210	2
939	224	959	244	2
915	246	937	286	2
901	298	919	320	2
931	340	958	358	2
925	347	967	377	2
924	370	955	391	2
889	372	933	404	2
951	423	976	442	2
876	435	902	463	2
732	451	760	483	2
708	465	743	491	2
740	483	776	514	2
701	520	734	554	2
768	552	797	583	2
907	502	933	538	2
908	529	934	546	2
931	495	963	522	2
469	386	491	413	2
391	424	418	448	2
392	443	414	464	2
438	496	463	520	2
509	446	528	470	2
556	443	582	471	2
557	415	577	434	2
588	386	617	410	2
607	394	628	418	2
661	391	697	419	2
634	429	660	446	2
632	471	659	497	2
616	467	649	486	2
597	470	624	499	2
649	535	689	558	2
492	537	529	579	2
295	466	324	496	2
616	553	644	581	2
163	461	196	492	2
98	482	119	502	2
110	491	136	516	2
5	541	30	566	2
-1	525	25	550	2
0	495	7	513	2
-1	565	19	594	2
108	556	135	586	2
103	592	137	619	2
184	529	203	551	2
353	482	379	502	2
366	509	401	529	2
512	497	544	521	2
331	540	357	586	2
308	548	332	574	2
268	568	297	604	2
242	567	275	590	2
230	485	250	508	2
259	69	283	94	2
301	651	334	680	2
153	674	190	731	2
259	767	291	801	3
240	792	266	819	3
452	750	503	801	3
510	774	548	827	3
625	871	663	919	3
707	930	787	989	3
232	728	278	759	2
98	683	122	707	2
106	714	143	748	2
115	685	179	735	1
62	682	94	712	2
48	645	84	682	2
37	682	65	715	2
133	796	170	825	2
129	849	150	872	2
282	834	327	898	1
255	898	323	950	1
287	939	322	962	2
343	788	377	809	2
360	783	389	806	2
417	675	440	700	2
411	807	443	827	2
410	822	439	842	2
434	857	473	879	2
419	877	445	898	2
429	938	454	963	2
458	957	491	990	2
443	990	472	1023	2
182	930	225	998	1
56	1023	116	1094	1
