x1	y1	x2	y2
31	63	90	114
191	94	270	137
31	166	100	211
449	62	513	120
397	7	468	54
554	26	652	97
537	59	593	112
502	103	566	164
755	191	872	252
832	240	928	306
312	92	389	135
308	74	367	130
869	19	929	68
427	343	482	404
223	302	297	388
241	254	310	302
200	252	276	298
22	476	101	523
108	546	182	607
274	520	349	586
476	403	545	462
618	393	685	464
677	368	728	414
846	560	901	608
450	519	540	558
422	514	507	569
476	550	548	604
563	563	640	597
671	596	716	647
720	677	780	735
576	650	664	714
379	696	483	762
147	679	209	725
172	672	230	728
96	637	147	711
0	764	26	877
142	834	212	895
124	821	203	889
286	870	388	943
1	963	126	1031
648	824	720	884
732	731	803	781
862	693	939	753
788	856	865	896
398	937	475	980
154	1038	242	1089
1	1040	40	1102
213	1122	306	1189
343	1069	418	1138
589	1072	665	1125
689	974	763	1017
749	1010	803	1057
993	1102	1046	1156
1261	1156	1315	1198
991	888	1058	955
994	829	1062	877
1188	814	1254	886
1498	1000	1599	1074
1347	1035	1422	1097
1379	1056	1469	1133
1296	816	1345	874
1355	846	1426	894
1443	884	1539	941
1459	881	1539	952
1574	788	1600	843
1169	687	1223	737
1103	649	1169	699
1150	612	1273	661
1553	615	1600	683
1546	627	1599	665
1003	613	1060	667
1001	522	1098	601
1084	507	1132	594
1024	358	1070	407
1374	521	1428	576
1511	454	1591	534
1474	414	1546	471
1438	361	1521	447
1360	332	1462	409
1114	205	1203	256
1236	228	1315	314
1237	1	1302	58
1088	89	1188	148
1186	104	1242	178
1033	132	1119	197
964	61	1093	145
978	37	1058	81
1063	12	1154	73
1391	6	1465	51
1518	112	1599	171
28	386	101	438
