x1	y1	x2	y2
205	21	251	57
200	33	229	52
180	18	203	47
212	7	247	35
216	0	248	9
172	-1	218	18
36	19	73	50
45	44	81	78
68	51	108	82
126	74	150	102
130	91	158	114
144	67	165	89
107	98	140	129
93	96	128	131
176	111	205	139
140	136	181	167
205	168	245	199
87	193	114	208
-1	59	12	95
0	113	10	145
243	151	285	195
265	199	309	236
227	238	274	275
164	248	211	282
289	53	332	98
452	109	490	145
412	88	459	130
33	256	74	284
-1	242	16	273
29	299	81	329
3	323	31	361
37	346	64	371
6	366	41	405
98	378	123	404
164	305	203	342
167	330	208	367
243	349	276	380
250	358	291	389
239	392	269	419
190	399	238	430
277	399	314	434
284	425	322	453
305	361	335	392
282	344	310	368
379	292	418	317
394	345	418	370
350	364	397	407
341	432	378	457
420	476	439	510
448	385	480	410
456	346	497	386
470	342	503	389
493	342	523	366
519	361	556	392
542	324	576	360
585	348	622	381
548	274	590	303
580	266	607	285
600	260	641	286
561	181	600	212
480	185	503	219
458	180	481	201
439	187	466	213
446	206	467	234
597	153	631	181
610	116	634	139
557	46	586	74
515	62	548	92
453	44	493	64
455	51	506	96
575	59	606	89
594	55	635	85
597	1	618	22
701	65	723	93
737	54	778	76
749	100	778	130
704	103	740	128
818	4	845	28
876	1	908	32
903	-1	927	14
870	0	894	21
881	40	938	82
904	66	930	88
857	87	888	121
864	81	909	112
842	138	897	168
857	163	894	192
708	244	742	274
694	218	719	238
698	276	729	313
640	311	676	348
605	301	631	324
659	352	696	402
629	404	660	436
604	370	643	402
559	417	605	449
513	449	562	490
722	403	754	434
755	352	785	381
783	436	817	467
821	435	855	464
758	409	798	439
801	359	841	388
872	185	909	219
584	562	611	588
720	483	768	526
759	526	795	554
698	518	729	545
708	538	735	564
682	554	733	591
718	544	768	575
497	550	529	577
404	524	429	553
411	538	441	570
378	493	413	519
382	552	411	583
275	542	307	562
227	554	274	584
144	587	170	615
147	559	177	587
108	564	131	594
92	550	120	577
91	503	112	522
17	502	49	526
5	447	27	468
0	420	16	448
347	582	394	634
70	684	98	716
40	747	89	766
37	770	72	802
7	637	59	666
15	627	49	652
6	570	52	610
0	557	20	597
0	639	13	663
209	691	253	715
250	646	311	688
368	680	396	704
407	679	448	717
429	672	458	701
418	664	489	712
369	769	404	795
204	764	249	789
158	785	192	810
98	757	133	786
-1	717	19	744
65	786	104	811
2	811	25	838
416	581	449	613
518	589	551	625
544	690	586	717
633	708	655	731
628	654	694	698
652	655	684	677
658	672	681	695
624	676	652	694
685	647	725	680
691	624	729	656
741	610	787	658
760	622	816	644
856	654	893	685
730	744	756	763
704	748	730	766
619	852	654	889
723	819	765	871
705	823	732	845
688	844	725	870
667	856	698	880
672	875	703	900
694	865	724	896
709	865	749	890
426	774	463	816
430	757	479	789
307	788	335	810
441	847	472	874
242	833	275	857
199	826	232	853
159	819	196	851
136	843	167	871
125	828	153	856
97	841	125	873
65	839	101	868
63	854	93	885
10	888	48	925
5	924	44	950
162	965	205	998
152	890	205	933
280	898	313	928
320	924	370	962
364	848	408	879
332	861	384	907
638	604	688	641
820	701	857	730
893	788	922	814
917	752	954	788
787	894	837	925
697	919	732	946
666	925	709	964
772	923	812	963
731	908	775	940
712	893	762	931
298	1103	328	1129
285	1111	304	1134
267	1059	289	1081
223	1077	271	1106
205	1059	242	1087
196	1093	231	1126
173	1077	212	1107
189	1040	223	1068
176	1045	205	1067
149	1101	188	1133
145	1109	177	1140
125	1024	163	1050
125	1041	156	1063
114	1054	150	1079
92	1041	125	1077
79	1066	115	1103
64	1052	113	1097
-1	1042	23	1076
215	996	268	1023
-1	1128	17	1156
-1	1158	18	1184
276	1151	312	1181
248	1183	281	1200
482	1154	519	1180
338	1173	378	1203
497	1133	528	1165
487	1067	517	1095
509	1038	562	1076
552	1027	588	1049
517	1116	567	1146
697	1069	741	1104
653	1153	685	1176
617	1176	647	1199
708	1163	735	1195
751	1156	787	1182
792	1140	813	1161
803	1039	824	1065
824	1000	866	1040
852	1056	883	1074
870	1047	900	1066
883	1007	908	1029
787	1077	834	1112
937	1151	965	1173
901	894	922	914
921	910	965	950
502	625	546	659
972	1136	999	1156
990	1156	1012	1174
970	1178	999	1199
962	1187	990	1200
1010	1188	1038	1202
1009	1160	1043	1189
1028	1140	1065	1166
1067	1119	1090	1145
1098	1141	1128	1171
1131	1134	1178	1169
1251	1140	1287	1169
1095	1189	1125	1199
1120	1183	1162	1200
1246	1041	1290	1079
1266	1074	1302	1104
1273	1126	1315	1154
1317	1137	1386	1176
1369	1098	1394	1119
1541	887	1564	920
1584	882	1599	902
1482	887	1504	911
1451	902	1478	926
1415	934	1439	955
1457	990	1483	1018
1461	1075	1487	1102
1438	1081	1485	1118
1507	1125	1532	1154
1470	1171	1506	1197
1498	1153	1525	1179
1471	1151	1528	1198
1433	1182	1463	1198
1423	1002	1464	1046
1365	1044	1413	1078
1358	939	1391	974
1326	952	1360	977
1183	941	1217	986
1170	964	1219	1010
1154	990	1182	1023
1121	1067	1153	1104
1165	1059	1214	1108
1189	1022	1226	1061
1086	968	1113	1000
1076	968	1113	1009
1025	965	1075	1009
952	1003	985	1031
938	1032	966	1061
960	963	991	996
975	930	1007	954
976	907	1003	936
994	913	1026	933
1005	900	1031	929
1006	886	1034	911
1017	871	1045	901
986	877	1010	907
1099	872	1130	898
1149	845	1179	864
1418	683	1461	719
1424	706	1475	736
1436	724	1472	754
1471	797	1508	827
1300	859	1319	872
1276	868	1310	891
1329	843	1359	863
1335	832	1368	862
1346	843	1373	877
1336	878	1361	903
1198	781	1250	822
1214	767	1256	796
1277	737	1309	768
1302	706	1336	729
1321	686	1345	703
1265	664	1313	699
1102	716	1132	747
1087	724	1129	765
1071	753	1097	780
1126	749	1158	776
1148	784	1195	819
1046	667	1089	711
1049	656	1085	694
1082	652	1111	673
1103	654	1134	681
935	644	990	681
885	632	916	661
898	613	930	642
914	598	942	621
924	578	952	606
938	583	983	603
989	569	1034	608
946	604	978	622
926	616	969	648
1571	1010	1600	1043
1427	843	1482	888
1498	682	1532	711
1523	631	1553	659
1577	666	1600	695
1436	636	1477	675
1471	617	1518	652
920	704	962	745
877	665	934	718
897	650	932	680
1194	572	1244	609
1225	559	1260	585
1259	552	1289	575
1288	555	1337	592
1338	576	1387	611
1372	547	1410	582
1498	516	1529	541
1486	477	1530	513
1555	417	1590	439
1374	376	1400	405
1387	369	1419	397
1331	398	1382	435
1304	388	1374	410
1165	433	1193	456
1107	469	1158	514
1177	541	1198	567
1193	514	1223	539
1202	519	1260	561
1223	508	1252	533
1019	481	1040	512
965	485	988	506
909	523	947	557
855	537	904	581
846	441	873	462
863	338	900	372
932	330	969	360
974	282	1016	318
939	273	992	315
1030	307	1060	334
1081	318	1113	345
1016	354	1044	381
958	363	1005	399
949	385	995	419
916	375	965	416
1052	398	1099	430
1106	373	1152	413
1152	343	1189	378
1205	271	1237	299
1224	261	1263	288
1313	308	1346	339
1308	330	1354	370
1339	302	1374	332
1373	274	1406	301
1305	270	1348	298
1328	223	1376	257
1396	224	1452	260
1437	275	1466	300
1477	250	1512	288
1555	229	1598	263
1590	280	1599	300
1503	122	1530	154
1487	154	1530	181
1533	109	1577	136
1567	88	1599	128
1563	13	1599	44
1517	22	1558	59
1488	13	1528	43
1422	-1	1464	15
1401	105	1425	133
1386	71	1444	123
1328	141	1379	172
1303	189	1334	208
1271	157	1298	181
1259	175	1284	195
1283	181	1311	203
1063	184	1089	213
1077	157	1116	183
1086	167	1115	211
1144	202	1187	231
1176	168	1202	195
1196	173	1231	214
1179	209	1215	250
1151	245	1184	275
1133	220	1166	257
965	183	996	225
975	88	1011	127
1007	83	1042	113
1052	75	1079	104
1068	57	1098	82
1151	78	1184	105
1243	34	1274	60
1282	15	1323	48
1263	17	1308	53
1344	17	1378	38
1339	20	1376	53
1040	120	1084	146
1002	128	1049	168
752	148	788	177
1103	22	1129	44
1120	16	1176	47
1159	7	1202	39
1083	-1	1127	15
1042	432	1088	466
1242	439	1285	475
1299	445	1341	478
706	222	749	253
672	0	725	21
567	115	609	178
1018	184	1051	200
130	708	168	738
1199	838	1250	903
1227	821	1300	864
1255	914	1299	941
959	1103	992	1133
1374	633	1425	670
1522	731	1576	776
1568	777	1600	807
1267	386	1312	426
1555	378	1599	408
334	344	380	390
45	161	86	198
