x1	y1	x2	y2
1301	1148	1341	1186
1310	1027	1340	1063
1371	983	1403	1019
1431	977	1460	1010
1407	1005	1434	1032
1428	1063	1466	1096
1450	1144	1482	1172
1512	1051	1554	1096
1544	1043	1579	1086
1561	990	1594	1023
1574	940	1599	977
1554	937	1580	960
1564	885	1599	936
1519	898	1560	933
1563	798	1590	840
1489	816	1524	852
1459	795	1490	830
1555	722	1584	760
1584	627	1599	647
1524	602	1555	637
1548	539	1579	570
1551	459	1595	495
1418	876	1445	900
1380	864	1415	894
1440	917	1473	954
1355	854	1384	882
1306	892	1339	921
1299	920	1339	961
1468	990	1495	1021
1473	1037	1504	1074
1139	1008	1172	1038
1130	984	1158	1012
1140	954	1163	982
1164	967	1190	993
1135	883	1168	912
1074	999	1120	1031
1047	998	1081	1033
964	1019	996	1057
898	1031	924	1058
838	1067	874	1096
836	1103	869	1137
914	1144	944	1180
897	1174	929	1200
1198	827	1226	857
1156	817	1185	850
1173	782	1201	817
1186	773	1216	805
1197	741	1232	774
1252	752	1282	789
1260	776	1300	811
1378	790	1408	822
1363	772	1431	807
1366	748	1396	773
1375	681	1409	710
1327	643	1366	677
1218	616	1247	651
1144	632	1189	669
1093	621	1145	657
1048	660	1093	689
1027	728	1056	750
963	636	997	667
973	760	1007	802
1000	857	1037	892
973	934	1000	970
943	929	981	969
901	942	934	975
882	835	915	871
860	800	891	836
791	827	825	855
772	830	805	866
763	867	791	902
756	900	784	930
808	880	849	909
1361	557	1391	586
796	1036	836	1076
750	1046	780	1069
722	1051	759	1081
739	1127	784	1166
727	1159	764	1195
681	1128	710	1153
659	1191	683	1201
585	1191	612	1199
633	1068	658	1096
573	1072	606	1103
655	972	683	1001
669	945	699	970
607	882	641	917
528	859	569	898
484	997	510	1028
415	994	438	1026
456	910	488	948
502	914	533	945
520	954	559	992
495	825	533	860
657	803	692	836
683	791	712	826
711	776	740	801
727	744	756	767
738	694	771	727
687	715	716	746
623	766	671	798
539	1007	584	1043
458	1017	484	1047
453	1097	484	1128
364	1053	396	1080
319	1054	350	1085
300	1035	333	1064
219	1067	252	1097
8	1146	38	1181
25	1160	57	1190
10	1017	38	1052
68	977	103	1018
159	1002	194	1038
116	909	179	953
84	932	145	954
53	875	98	908
98	892	136	921
82	859	120	889
26	856	65	884
-2	852	13	884
132	842	167	870
155	844	196	883
166	798	197	837
87	740	113	766
272	739	301	771
233	804	261	833
253	817	284	841
265	838	294	869
255	898	299	929
373	889	408	921
363	799	399	832
355	739	386	778
409	674	444	715
457	688	495	738
430	757	476	799
500	667	530	695
528	649	561	679
556	619	586	655
61	676	88	710
66	625	96	649
74	596	118	627
150	578	180	608
142	524	171	552
149	440	189	474
30	438	61	464
33	498	69	521
183	433	217	467
216	554	246	585
232	518	270	553
267	521	306	554
262	583	301	623
307	504	338	539
312	383	342	414
337	372	375	406
343	401	378	423
501	483	530	517
390	605	428	647
389	619	415	652
358	629	390	655
345	657	378	684
473	631	506	659
579	447	617	488
639	464	683	497
638	502	666	528
674	499	709	533
717	565	742	591
735	477	762	509
641	417	664	460
650	416	684	455
648	382	677	410
638	353	664	388
866	564	904	598
908	511	940	540
931	525	972	565
953	456	983	485
1005	411	1042	438
1016	503	1044	528
1010	528	1040	557
1116	443	1158	477
346	349	378	375
396	280	432	311
461	244	499	271
497	229	535	261
487	274	523	305
476	306	533	339
368	233	407	269
347	215	377	246
328	154	360	187
272	79	298	128
258	198	290	226
231	247	266	288
140	362	173	396
136	341	168	373
39	275	67	305
9	336	40	369
-1	302	15	326
7	236	36	265
14	165	55	199
39	86	70	111
24	35	67	68
48	120	86	147
106	120	136	158
98	144	137	174
57	0	83	7
236	7	272	37
164	21	204	51
165	47	192	83
204	87	234	120
196	116	228	142
258	138	284	168
349	51	379	75
358	20	392	49
376	47	401	81
454	8	491	35
498	0	535	16
565	116	595	145
570	180	605	214
654	73	683	107
688	33	712	58
710	57	738	85
718	182	749	216
825	90	850	116
815	150	844	186
884	121	917	164
904	98	932	127
875	97	910	129
955	210	985	242
928	0	954	10
998	-1	1043	17
653	261	687	293
672	301	699	330
712	384	755	423
733	412	769	452
776	334	802	365
779	364	806	399
807	351	839	392
810	397	837	434
839	360	875	396
850	330	878	356
1005	360	1043	388
1075	355	1101	389
1118	84	1150	116
1122	72	1156	95
1110	210	1148	240
1153	151	1190	187
1217	151	1247	185
1247	149	1273	176
1291	73	1319	103
1221	33	1266	64
1306	-1	1337	14
1369	62	1395	90
1318	84	1348	113
1384	114	1427	147
1486	123	1522	152
1579	3	1599	36
1296	192	1325	216
1186	225	1216	246
1349	230	1368	262
1371	244	1404	290
1224	270	1256	298
1193	283	1233	314
1381	287	1414	320
1394	311	1420	336
1402	273	1437	307
1446	328	1474	356
1390	355	1427	383
1354	339	1395	377
1238	421	1270	452
1356	384	1386	414
1315	383	1377	436
1343	420	1383	449
1331	486	1365	519
1194	506	1222	542
1270	493	1305	523
1287	534	1318	568
1264	536	1290	564
1249	523	1278	548
1220	506	1265	544
107	1188	132	1200
