x1	y1	x2	y2
248	312	298	368
188	215	299	270
19	5	112	69
13	0	89	18
75	263	128	322
-2	315	61	358
372	75	445	140
537	147	581	185
599	98	637	130
748	52	787	93
629	1	696	56
-1	428	30	486
93	510	166	579
299	531	356	589
194	522	260	587
3	536	77	580
307	602	350	647
274	642	317	665
260	672	292	722
252	662	321	711
127	653	185	693
127	675	181	723
121	698	152	726
80	674	99	703
86	694	106	712
4	699	34	729
-1	710	13	755
43	736	88	772
98	750	129	774
10	763	49	793
0	770	13	806
-2	818	27	848
20	793	83	845
174	739	231	805
625	557	711	639
443	891	548	963
242	875	317	942
156	971	200	1048
186	1115	259	1164
654	1098	717	1160
1449	767	1538	841
1191	1056	1265	1121
1099	1156	1153	1199
1109	646	1201	724
912	719	969	771
1570	415	1601	477
1037	330	1098	391
1462	354	1532	428
1360	221	1424	347
1561	216	1601	277
1262	129	1339	190
1223	137	1297	219
1236	1	1323	32
1410	0	1487	51
1351	-1	1392	47
1519	63	1557	94
1544	42	1584	78
1569	36	1598	66
1576	4	1599	29
