x1	y1	x2	y2
45	51	71	79
4	68	33	98
84	54	107	82
112	20	140	56
103	-1	140	25
81	0	114	19
181	0	217	24
126	63	165	93
122	98	166	122
145	77	185	109
165	40	208	76
143	129	173	156
170	129	196	152
72	129	101	160
56	134	88	164
34	160	57	188
48	197	77	234
103	219	126	246
120	210	152	248
185	195	222	239
178	246	219	268
53	292	79	316
1	289	35	327
156	308	176	336
248	81	288	124
260	57	294	87
298	95	333	134
295	133	335	164
333	103	367	130
355	84	391	115
374	64	408	92
394	50	419	80
416	33	447	57
341	40	377	62
440	65	474	90
582	24	609	50
545	78	572	102
489	154	517	174
501	159	522	180
455	181	484	200
451	182	485	201
477	195	510	222
452	195	489	222
450	214	475	238
453	224	483	261
349	229	368	248
320	201	352	236
272	243	298	277
251	263	275	295
316	236	348	260
261	256	287	277
392	262	423	288
326	302	369	324
154	343	205	378
122	362	159	393
100	353	134	374
62	353	93	379
85	372	111	397
69	382	107	414
58	334	86	359
1	333	33	381
0	385	26	422
248	342	276	368
235	360	261	393
212	355	244	401
285	350	320	381
287	395	320	432
301	452	335	480
226	461	257	487
213	487	246	513
194	487	230	522
178	455	215	480
119	493	149	521
25	471	54	515
4	467	33	494
7	524	45	553
27	552	57	581
0	559	12	593
65	553	95	579
57	578	85	603
130	589	159	616
170	538	196	567
204	516	245	551
197	558	224	587
281	511	311	542
329	359	362	405
389	354	422	382
445	274	468	300
466	290	500	324
499	298	529	323
578	292	595	315
704	93	740	124
724	95	754	114
731	69	775	104
737	66	756	82
726	139	758	161
596	59	631	89
627	3	652	29
671	0	703	11
801	14	825	46
825	0	866	23
855	148	881	174
885	127	907	150
881	109	904	133
902	95	927	126
840	68	867	98
949	65	982	92
802	176	829	208
777	182	804	204
825	188	851	213
644	214	672	238
781	266	801	286
794	233	821	261
864	190	895	222
959	224	983	249
825	294	859	318
814	298	830	314
853	327	880	354
809	340	860	373
787	319	813	343
829	403	871	442
903	373	938	417
895	444	919	472
882	456	906	479
864	469	895	501
859	495	889	518
891	498	924	518
519	342	554	376
517	327	549	363
427	413	459	447
430	442	469	471
482	436	505	461
469	390	519	427
556	417	585	441
466	455	520	501
477	473	499	487
358	461	407	505
393	515	431	542
468	549	506	569
449	572	476	604
444	598	467	621
418	599	455	618
391	588	430	621
560	564	589	589
594	461	625	494
623	409	660	444
662	382	700	407
664	419	692	445
681	435	714	468
664	492	689	513
648	514	675	543
617	531	649	567
702	530	729	553
729	458	756	481
750	484	774	514
765	486	792	515
791	489	815	519
803	468	851	490
794	555	834	586
775	573	807	599
679	600	720	630
695	568	733	598
77	612	104	641
28	623	52	659
8	641	37	668
-1	649	10	670
43	669	67	700
109	655	132	676
129	723	153	750
144	710	172	740
242	687	289	726
274	676	305	703
290	648	317	683
264	649	294	672
210	653	241	682
198	633	231	661
215	720	238	747
237	723	264	754
110	792	144	814
110	890	147	924
44	881	75	909
194	855	234	897
224	841	263	883
219	905	247	927
221	931	247	966
186	936	221	966
195	912	219	936
174	914	222	940
111	928	149	957
122	964	153	990
57	985	88	1011
125	998	152	1018
167	965	199	988
184	963	228	1000
250	1000	293	1043
284	1031	315	1068
235	1042	262	1064
108	1071	137	1093
116	1079	148	1107
101	1100	135	1121
112	1136	138	1162
136	1136	161	1161
2	1060	22	1090
-1	912	10	947
-1	859	11	891
1	863	33	897
0	821	10	846
308	982	326	1005
330	992	366	1027
351	987	382	1015
367	969	400	997
345	957	369	977
335	940	365	961
307	926	329	945
363	877	385	899
301	948	329	969
319	803	356	844
406	753	447	800
416	794	450	820
443	726	466	751
463	834	491	867
479	706	509	733
451	668	474	689
474	630	504	655
346	648	378	672
526	680	557	723
544	659	573	685
616	638	646	660
628	623	675	663
669	673	698	700
539	743	564	771
567	751	595	779
574	773	609	804
601	758	632	786
627	747	664	773
657	791	693	833
636	797	667	826
534	836	567	872
554	865	586	886
577	849	608	874
595	834	625	860
615	841	643	875
603	870	632	896
564	884	614	926
740	801	767	836
715	687	754	715
443	917	473	952
402	930	434	960
436	967	468	996
390	1049	410	1076
411	1048	437	1072
393	1068	430	1103
