x1	y1	x2	y2
6	142	47	187
61	131	85	158
66	107	101	141
77	99	109	126
38	28	67	45
-1	2	31	16
0	12	25	44
0	98	15	124
119	259	153	295
44	273	86	297
115	204	150	236
98	224	141	262
168	263	218	313
229	188	268	240
237	187	291	221
269	173	297	208
201	158	240	200
149	161	182	186
175	148	222	175
233	132	264	158
265	103	286	127
274	101	298	123
79	2	118	32
94	17	144	34
150	-2	183	18
157	2	205	21
291	0	331	31
331	91	373	131
389	33	421	69
417	30	452	64
435	15	465	47
528	36	566	65
576	0	622	13
429	133	460	167
440	122	476	154
638	64	661	91
618	109	654	128
601	136	633	152
542	186	571	208
573	176	607	201
544	209	571	246
508	218	553	260
580	231	621	261
603	192	647	228
648	155	674	178
660	186	702	219
687	159	738	203
702	200	741	237
780	135	813	167
811	102	845	133
817	63	854	116
880	61	909	85
831	179	857	204
901	145	927	166
916	121	937	142
936	109	963	133
338	158	383	179
322	226	352	249
381	225	425	253
383	290	424	317
432	298	465	321
391	316	422	344
283	358	316	397
277	368	318	404
309	343	338	399
235	334	259	360
220	305	263	350
345	419	376	442
311	446	349	468
314	487	344	508
166	400	190	425
74	384	99	406
35	384	59	401
49	391	85	419
50	409	90	438
80	388	114	419
151	450	196	479
144	489	173	517
108	511	139	545
129	521	170	552
84	549	142	583
65	503	98	554
3	579	41	602
548	292	587	321
574	307	618	344
549	389	578	417
558	403	600	443
512	429	549	466
636	447	668	477
444	479	470	507
439	436	478	472
384	463	425	497
566	506	614	543
529	509	560	540
609	540	645	563
609	493	658	533
766	438	804	478
764	390	776	407
731	420	757	437
781	410	806	433
795	368	816	385
819	366	852	388
871	322	902	345
717	494	745	516
695	475	734	498
548	544	591	583
520	572	563	605
461	575	486	599
479	617	506	642
394	568	424	598
350	570	388	594
379	547	422	583
320	589	357	620
362	607	385	638
635	651	669	677
540	672	572	703
546	680	591	726
444	658	504	681
424	677	453	724
0	649	19	673
39	643	77	676
47	625	97	663
45	634	80	671
89	654	125	681
118	610	153	634
44	685	67	726
-1	716	44	750
1	746	20	770
57	779	96	819
24	812	52	844
12	826	31	846
114	796	141	819
75	822	107	861
828	428	859	455
595	581	637	615
571	744	608	770
585	791	613	821
288	759	324	787
201	812	240	840
199	810	217	832
262	839	308	871
335	851	386	879
369	783	404	823
371	764	403	789
379	741	430	783
425	748	465	776
435	768	465	802
419	797	450	823
430	975	459	1003
426	994	466	1027
330	977	372	1015
301	1038	340	1070
239	1017	280	1051
96	1098	145	1138
88	1077	118	1107
29	1118	71	1146
0	1121	24	1145
0	1146	21	1166
42	1096	60	1114
60	1093	91	1116
20	1016	76	1062
3	946	39	971
38	904	67	929
84	906	123	952
99	910	153	941
138	919	178	943
150	902	196	941
180	885	201	907
284	1084	307	1101
266	1110	290	1128
141	1055	177	1089
185	1067	220	1091
188	1044	218	1068
236	1094	266	1116
293	1097	322	1117
307	1110	331	1136
322	1089	350	1122
333	1088	363	1115
138	1162	170	1187
114	1169	139	1194
88	1142	114	1156
72	1144	108	1176
93	1178	153	1199
301	1143	351	1178
378	1164	419	1199
468	1111	500	1137
508	1176	542	1198
558	1171	578	1197
431	1102	466	1133
452	1081	493	1113
501	1075	523	1103
462	987	493	1020
530	973	563	1013
531	1017	559	1046
535	1073	558	1118
566	1109	602	1140
729	968	767	987
589	982	623	1014
629	1003	664	1028
660	1007	687	1033
674	1011	707	1044
650	1036	677	1062
625	1054	658	1090
743	1017	784	1053
776	1162	811	1190
797	1160	827	1183
727	1181	753	1199
840	1126	873	1156
853	1095	900	1134
818	1003	861	1032
627	912	659	946
566	911	622	950
627	851	665	888
644	830	667	857
672	898	703	919
623	880	670	914
760	823	788	845
772	779	799	808
779	757	804	779
820	759	849	779
820	784	849	810
794	810	825	841
866	943	904	967
1282	976	1325	1029
1505	863	1541	900
1526	897	1549	923
1566	897	1592	921
1583	864	1600	890
1590	998	1600	1024
1407	955	1439	986
1242	964	1295	1012
1213	959	1236	989
