x1	y1	x2	y2
36	8	69	43
36	-1	71	12
80	-1	115	26
336	0	373	28
72	64	103	100
55	71	80	101
5	80	34	104
0	103	28	136
194	186	221	223
203	94	231	130
190	77	219	108
136	138	172	170
201	156	231	185
220	126	250	155
346	73	376	104
376	87	410	126
554	35	587	64
540	48	561	71
407	0	450	21
451	1	485	9
449	11	484	37
553	2	587	29
482	1	524	13
615	9	649	34
701	9	731	33
787	1	813	21
702	67	731	93
733	69	762	97
721	45	769	85
658	158	702	190
705	161	735	190
723	157	757	194
699	139	729	165
685	161	726	186
805	183	835	209
768	206	807	243
746	210	787	247
812	214	847	246
714	282	754	315
304	194	343	226
374	216	406	238
355	249	390	279
330	259	354	284
208	251	249	287
209	279	237	317
159	333	189	365
136	358	174	398
261	373	303	406
358	352	393	385
416	366	455	399
383	373	413	406
446	228	467	258
484	233	505	254
552	191	593	222
590	250	623	275
483	269	525	297
477	299	504	318
597	340	627	364
628	369	677	413
727	405	752	431
743	406	771	434
777	404	803	432
841	367	867	403
867	390	906	423
857	437	891	477
889	442	916	463
914	431	937	454
833	448	862	475
790	468	834	505
616	443	650	471
555	513	584	539
625	526	651	556
453	518	485	557
470	524	500	571
448	552	481	581
211	471	247	501
164	542	192	569
24	543	73	576
-1	302	19	327
18	466	53	492
296	527	320	541
297	537	326	560
326	95	357	122
392	132	438	171
482	102	517	130
335	628	389	662
389	624	428	661
386	653	425	702
230	712	248	735
81	681	126	707
90	697	126	734
23	735	54	762
0	779	31	813
60	758	96	795
56	797	93	827
82	797	121	837
187	867	218	897
38	866	78	906
164	980	197	1009
159	940	210	968
344	925	379	968
325	924	349	951
306	875	345	913
303	732	333	764
345	777	388	815
456	713	517	750
543	821	574	855
676	850	704	878
640	586	667	605
787	636	809	655
751	667	779	692
871	595	900	630
837	848	875	887
765	800	802	839
798	808	827	839
793	771	825	810
759	980	783	1025
786	1018	829	1047
539	625	568	677
562	643	592	673
551	544	577	573
234	618	257	640
32	777	51	794
24	1006	58	1038
41	1036	78	1065
6	1049	33	1073
201	976	229	1004
131	994	158	1016
125	977	157	994
163	1025	201	1043
1	1091	35	1112
0	1112	12	1148
172	1131	191	1151
195	1115	235	1161
272	969	296	1006
298	968	324	996
296	948	336	980
329	972	364	1002
293	1054	331	1092
339	1087	362	1115
361	1062	386	1084
422	936	450	963
532	1090	569	1130
604	1069	638	1106
641	924	680	969
455	1139	486	1172
597	1146	638	1190
756	1043	787	1078
759	1130	790	1163
460	1189	492	1200
722	1194	741	1199
824	1017	865	1055
811	728	831	746
824	747	844	765
920	761	958	796
979	699	1030	740
895	703	923	728
911	628	965	658
1049	681	1095	712
916	1094	941	1123
947	1155	976	1186
913	952	964	982
907	914	961	956
1042	811	1084	834
1033	824	1056	848
1071	776	1105	802
1121	749	1154	776
1180	759	1212	784
1148	868	1189	908
1147	894	1190	926
1251	947	1284	988
1133	958	1169	990
1087	898	1113	935
1032	895	1063	931
1062	955	1091	976
1036	931	1066	965
1140	1081	1170	1120
1039	1096	1065	1122
1146	1117	1203	1162
1230	1092	1263	1126
1205	1077	1230	1107
1196	1128	1227	1162
1205	1143	1236	1179
1184	1171	1220	1197
1211	1172	1259	1199
1252	1157	1281	1184
1279	1135	1307	1163
1353	1158	1397	1198
1396	1066	1419	1096
1420	1064	1441	1085
1416	1108	1440	1138
1434	996	1465	1021
1420	1010	1458	1057
1551	991	1593	1031
1557	1181	1585	1198
1422	920	1446	949
1439	940	1470	968
1464	925	1505	955
1472	949	1505	974
1523	899	1548	926
1510	861	1541	895
1480	844	1515	879
1562	788	1586	816
1561	812	1595	853
1443	810	1472	836
1426	810	1453	840
1403	817	1431	847
1355	710	1384	738
1479	682	1518	709
914	551	945	595
898	598	923	622
924	611	950	633
947	582	976	616
717	639	753	665
982	566	1016	598
1035	517	1069	541
1027	587	1063	619
1114	589	1143	614
1210	635	1237	667
1278	595	1302	622
1304	556	1338	593
1348	455	1377	484
1400	459	1430	487
1507	513	1538	552
1539	553	1564	592
1558	580	1594	616
1533	476	1560	510
1521	454	1558	491
1462	472	1499	499
1410	401	1452	436
1158	420	1191	448
1115	448	1148	477
1083	466	1122	500
1068	452	1093	476
1041	387	1073	417
1022	404	1066	438
1075	426	1110	458
1302	499	1335	522
1562	475	1594	512
1551	407	1579	430
1528	409	1561	440
1580	384	1600	404
1470	378	1526	423
1443	303	1482	330
1389	340	1408	358
1419	325	1453	359
1511	306	1540	345
1302	364	1337	388
1220	379	1246	409
1150	356	1174	381
1078	321	1106	345
1020	312	1052	330
898	308	934	331
923	156	969	180
1005	103	1039	130
1054	77	1081	109
976	189	1007	221
1018	202	1048	233
1032	226	1061	257
1057	252	1084	282
1072	242	1100	267
1081	264	1116	296
1092	248	1132	270
1105	280	1148	305
1157	232	1189	266
1182	287	1209	316
1216	302	1248	332
1255	272	1279	305
1207	222	1242	253
1233	187	1264	218
1204	146	1241	178
1087	176	1129	213
1233	120	1262	151
1321	178	1352	206
1330	284	1357	307
1350	279	1374	301
1395	272	1427	309
1549	271	1568	298
1543	251	1572	279
1582	260	1600	286
1589	192	1598	212
951	2	991	24
978	43	1016	68
1013	42	1044	69
1088	19	1119	42
1132	29	1166	55
1158	47	1192	81
1197	67	1224	87
1269	97	1295	122
1400	134	1433	165
1336	152	1364	173
1432	129	1470	166
1462	119	1488	143
1500	88	1541	108
1524	104	1557	127
1546	118	1574	146
1575	70	1599	101
1592	102	1599	122
1418	15	1451	40
1466	0	1505	17
1556	0	1583	8
1271	34	1300	61
1293	36	1323	55
1060	0	1098	13
1120	0	1146	10
1141	0	1170	7
1171	0	1196	8
1222	0	1248	9
1526	213	1558	246
1497	373	1520	389
1144	121	1177	150
611	96	654	128
917	115	937	141
212	343	237	372
147	740	204	779
152	682	182	704
639	929	670	971
1343	700	1377	734
1416	623	1449	657
1435	633	1466	652
1425	643	1457	682
