x1	y1	x2	y2
23	140	81	189
235	93	288	169
186	-1	248	53
130	44	174	89
340	244	415	314
259	289	306	347
17	520	62	594
96	422	155	498
293	453	360	530
167	459	222	503
518	425	567	473
574	439	618	482
475	138	558	217
251	0	307	16
553	230	602	268
604	241	675	327
676	277	733	342
792	259	832	305
636	385	703	468
567	475	634	595
517	511	571	573
665	51	731	96
671	-1	722	43
855	1	950	47
858	193	915	231
824	475	879	524
708	434	785	503
666	508	716	560
404	47	446	96
0	338	39	392
172	407	238	450
377	636	437	704
307	657	350	709
364	695	408	734
122	1058	195	1136
79	1012	174	1095
54	733	95	781
15	728	61	762
1	805	51	844
0	786	36	808
159	715	217	774
173	912	218	982
0	1067	38	1144
91	1130	142	1177
236	1060	296	1115
147	1035	202	1078
453	1160	530	1199
347	1161	438	1200
479	976	523	1026
480	952	531	988
422	896	480	923
609	995	657	1027
666	955	755	1026
438	578	481	621
441	589	507	675
686	610	766	704
663	681	714	734
666	833	698	871
874	1066	938	1130
842	807	898	857
809	606	871	663
760	708	810	762
123	851	183	895
115	667	162	707
1003	998	1103	1173
1124	1153	1175	1198
1033	712	1072	747
1058	670	1088	703
1107	710	1156	757
1470	718	1511	764
1010	940	1077	999
1127	1020	1167	1066
1248	1092	1286	1131
975	845	1008	892
991	795	1035	830
1044	776	1094	821
1262	825	1316	901
1425	846	1464	891
1435	859	1473	900
1402	993	1454	1020
1492	1066	1531	1093
1530	1136	1579	1182
1435	1151	1478	1197
1285	1158	1364	1201
1557	968	1601	1040
1504	835	1543	879
1565	783	1599	827
1394	775	1481	825
1505	678	1565	727
1525	628	1556	691
1466	635	1515	672
1257	625	1309	676
1032	536	1087	614
974	452	1008	518
933	136	995	203
988	100	1043	155
995	183	1066	229
1178	270	1227	317
1229	508	1282	559
1505	548	1550	592
1528	558	1584	625
1476	453	1517	494
1346	497	1388	550
1040	420	1081	462
1101	391	1149	431
1218	309	1262	349
1230	1	1269	23
1414	140	1456	196
1426	137	1496	216
1523	0	1595	14
1473	1	1522	51
682	353	732	396
1549	666	1598	767
