x1	y1	x2	y2	celltype
123	27	165	73	3
547	352	586	414	3
521	509	559	545	3
596	502	638	542	3
789	356	816	402	3
881	221	897	273	3
890	115	906	153	3
896	88	920	116	3
912	63	956	94	3
950	128	982	166	3
629	138	676	181	3
62	18	86	44	2
356	365	427	419	1
391	345	449	380	1
99	41	122	63	2
88	54	112	76	2
0	76	21	105	2
71	79	97	108	2
12	130	34	154	2
1	158	17	184	2
99	199	129	225	2
122	172	160	200	2
163	108	191	135	2
189	122	213	147	2
191	86	229	109	2
220	44	279	98	1
234	88	259	111	2
241	106	265	126	2
263	108	291	133	2
250	135	274	167	2
234	150	264	178	2
234	20	263	53	2
271	9	299	35	2
182	1	215	37	2
314	140	345	178	2
335	121	374	148	3
364	110	404	151	2
381	83	417	114	2
416	62	441	82	2
487	38	511	68	2
524	0	554	15	2
616	49	653	85	3
413	157	439	189	3
468	177	497	203	2
515	167	544	186	2
485	108	520	137	2
428	118	471	148	2
563	30	599	58	2
597	91	630	136	3
597	139	626	175	2
629	123	656	145	2
656	105	688	135	2
678	124	710	152	2
764	62	808	104	3
743	45	776	79	2
726	14	751	40	2
683	9	711	43	2
614	184	642	212	2
574	203	607	232	2
540	176	585	222	2
535	228	555	250	2
458	196	495	234	2
411	212	450	249	2
414	227	440	255	2
428	209	478	268	1
458	240	481	261	2
396	253	426	276	2
371	266	400	291	2
337	261	365	286	2
295	227	316	246	2
112	221	137	250	2
129	211	155	247	2
48	245	70	266	2
82	270	113	302	2
134	296	172	317	2
154	289	179	314	2
271	297	318	337	1
175	280	223	322	1
206	244	227	266	2
328	330	354	354	2
522	302	550	335	2
529	273	560	312	2
528	274	554	296	2
517	268	545	297	2
558	252	586	275	2
700	228	733	262	2
439	289	475	322	2
502	333	529	363	3
428	384	473	420	3
279	334	314	365	2
240	353	279	377	2
174	336	202	363	2
129	333	164	357	2
42	334	84	363	2
0	401	27	422	3
159	391	191	418	2
166	379	190	413	2
185	424	218	460	2
97	464	145	507	2
93	466	121	483	2
146	472	173	500	2
165	472	192	500	2
191	468	220	499	2
240	484	273	506	3
125	499	154	521	3
68	501	88	520	2
49	506	89	541	3
123	520	145	535	2
130	564	160	588	2
89	587	119	618	2
45	593	78	613	2
0	605	29	633	2
99	629	132	664	2
241	545	276	582	3
255	526	293	554	2
320	545	351	569	2
343	523	368	551	2
362	473	437	528	1
343	494	371	522	2
312	424	342	453	2
276	389	319	436	2
307	347	344	368	2
341	431	384	462	2
382	416	419	456	2
430	426	458	451	2
444	454	470	474	2
491	445	521	472	2
496	420	519	448	2
573	369	604	402	2
592	340	633	370	2
659	324	695	352	2
736	329	758	354	2
745	312	768	335	2
727	263	751	285	2
746	213	777	241	3
762	154	832	225	1
781	185	807	209	2
786	203	811	225	2
834	138	859	158	2
829	162	863	200	2
873	179	896	206	2
819	257	848	283	2
920	181	944	209	2
932	198	959	221	2
964	220	992	245	2
760	369	795	402	2
737	396	766	425	2
746	401	769	424	2
712	413	738	436	2
863	441	917	484	3
852	426	878	447	2
827	452	858	479	2
886	489	913	511	2
802	496	855	529	2
756	533	794	569	2
761	553	795	581	2
837	548	865	579	2
715	538	740	569	2
694	497	767	574	1
780	411	840	472	1
943	307	992	360	2
974	257	1008	287	2
907	0	940	26	2
880	14	902	39	2
918	30	946	52	2
877	61	908	81	2
958	69	984	92	2
955	453	981	481	2
483	541	511	571	2
448	555	487	589	2
419	575	452	594	2
375	591	417	624	3
338	602	454	651	3
417	608	449	636	2
448	592	476	615	2
482	624	508	654	2
521	638	548	665	2
551	627	573	652	2
579	619	606	649	2
573	582	599	615	2
294	604	318	628	2
660	580	698	605	2
766	612	815	663	1
192	576	221	603	2
71	626	100	650	2
78	654	103	679	2
86	684	119	713	2
144	656	172	679	2
176	622	206	648	2
210	649	248	675	2
209	683	263	714	2
280	638	326	684	2
304	666	333	694	2
354	656	395	687	2
325	655	398	736	1
341	713	374	738	2
59	702	88	723	2
41	741	75	776	2
262	777	297	811	2
121	838	163	894	3
19	796	56	821	2
29	759	59	789	2
56	762	98	794	2
82	745	134	780	2
82	777	114	809	2
106	814	133	838	2
128	794	156	822	2
141	812	168	838	2
84	842	113	872	2
99	857	127	894	2
16	877	51	900	2
1	886	33	915	2
23	986	76	1034	3
43	977	95	1031	3
56	1022	85	1043	2
41	1046	70	1071	3
26	1047	60	1076	2
154	915	208	963	3
201	967	229	1007	2
211	957	235	984	2
250	952	320	994	1
287	951	315	974	2
338	860	387	892	2
240	813	257	833	3
241	834	269	857	3
252	811	281	845	3
366	826	391	856	3
365	815	384	836	2
408	798	438	827	2
401	840	425	861	2
421	862	440	887	2
453	826	477	854	2
509	652	628	708	1
454	669	567	729	1
448	699	485	715	2
448	720	466	743	2
461	718	484	746	2
509	718	534	741	2
617	680	643	701	2
624	635	665	670	2
659	644	706	682	2
705	645	732	667	2
578	712	614	746	2
603	722	646	748	2
696	714	727	742	2
736	680	763	707	2
556	755	586	790	2
576	763	634	801	2
506	821	538	845	2
578	839	601	863	2
595	856	634	884	2
610	889	657	910	2
632	834	679	861	2
551	903	578	922	2
607	917	631	947	2
584	925	627	957	3
527	887	565	943	3
515	934	538	958	2
557	933	583	954	2
646	912	694	963	3
582	1034	614	1060	2
512	1000	552	1030	2
394	1022	430	1050	2
352	902	391	928	2
298	895	361	942	1
248	997	277	1022	2
251	1003	274	1023	2
243	1015	279	1041	2
277	1002	297	1025	2
322	975	345	1000	2
340	988	371	1021	2
318	1102	357	1134	2
333	1088	372	1112	2
331	1056	374	1087	2
299	1123	333	1153	2
261	1110	294	1133	2
110	1070	143	1100	2
0	1077	47	1105	3
1	1033	11	1059	2
25	1141	50	1166	2
-1	919	15	961	2
66	1173	120	1203	2
13	1182	43	1199	2
126	1156	147	1186	2
132	1154	160	1183	2
165	1139	187	1159	2
171	1131	193	1155	2
151	1181	180	1198	2
224	1189	252	1201	2
242	1172	276	1196	2
249	1156	285	1181	2
203	1159	229	1187	2
361	1135	390	1163	2
378	1114	402	1133	2
506	1129	533	1156	3
217	811	246	840	2
286	1005	326	1038	2
531	1035	577	1077	2
